CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
07:00;66435,601;49,978;0;73030,627;70127,513;0,004;0,013;38851;0,89;0;3000;2000133842;7;235,523;209,918;444,233;0,075;4;84330,876;44304,67;46388,15;4,4;49,963;0;71171,322;62809,028;0;45971;0;2,926;18,296;0;6296,296;1100085399;2;237;180,741;252,815;0;0
07:15;66435,604;49,972;0;73030,879;70127,752;0,062;0,126;38852;14,197;0;3000;2000133842;7;235,338;207,291;223,957;0,207;4;84330,876;44304,67;46388,15;4,4;49,97;0;71171,572;62809,028;0;45971;0;2,129;10,629;0;10000;1100085399;2;236,948;153,957;134,129;0;0
07:30;66435,62;49,991;0;73031,128;70128,002;0,261;0,332;38852;61,063;0;3000;2000133842;7;235,52;244,254;245,278;0,184;4;84330,891;44304,67;46388,16;4,4;49,99;0;71171,821;62809,16;258,833;45972;60,77;35,405;52,23;0;10000;1100085399;0;236,159;265,603;269,175;0;0,125
07:45;66435,645;49,98;0;73031,379;70128,252;0,433;0,494;38852;101,25;0;3000;2000133842;7;234,469;252,164;253,008;0,149;4;84330,902;44304,68;46388,16;4,4;49,977;0;71172,071;62809,231;189,102;45976;44,484;36,773;61,734;0;10000;1100085399;7;236;294,578;378,891;0;0,09
08:00;66435,682;49,995;0;73031,629;70128,503;0,639;0,661;38852;148,836;0;3000;2000133842;7;233,226;263,461;263,805;0,144;4;84330,929;44304,69;46388,18;4,4;49,992;0;71172,322;62809,367;452,359;45979;106,688;72,711;84,734;0;10000;1100085399;7;236,164;310,875;370,648;0;0,188
08:15;66435,724;49,997;0;73031,879;70128,753;0,71;0,697;38852;165,508;0;3000;2000133842;7;233,459;276,078;276,359;0,142;4;84330,946;44304,7;46388,19;4,4;49,996;0;71172,572;62809,447;270,68;45981;63,758;52,492;68,141;0;10000;1100085399;7;236,023;352,078;331,516;0;0,137
08:30;66435,769;50,007;0;73032,128;70129,001;0,792;0,754;38852;184,576;0;3000;2000133842;7;233,374;281,872;282,408;0,141;4;84331,029;44304,77;46388,23;4,4;50,005;0;71172,822;62809,661;1399,984;45982;329,897;248,024;146,873;0;10000;1100085399;7;235,921;373,706;367,929;0;0,118
