CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:15;66384,66;49,975;0;72956,851;70056,007;0,027;0,061;38822;6,35;0;3000;2000133842;7;237,415;212,25;372,88;0,133;4;84270,417;44273,2;46354,43;4,4;50,073;0;71099,249;62751,664;0;45733;0;2,125;11,906;0;9062,5;1100085399;2;238,641;130,156;150,906;0;0
06:30;66384,664;49,993;0;72957,101;70056,258;0,071;0,148;38822;16,492;0;3000;2000133842;7;236,74;203,136;204,127;0,22;4;84270,417;44273,2;46354,43;4,4;49,992;0;71099,5;62751,664;0;45733;0;1,5;12,551;0;10000;1100085399;2;238,051;143,237;146,212;0;0
06:45;66384,676;50,01;0;72957,347;70056,504;0,213;0,301;38822;50,106;0;3000;2000133842;7;236,188;228,168;229,212;0,191;4;84270,429;44273,2;46354,43;4,4;50,008;0;71099,744;62751,816;210,723;45735;49,911;33,857;55,214;0;10000;1100085399;7;238,125;334,366;338,616;0;0,159
07:00;66384,712;49,993;0;72957,597;70056,753;0,6;0,651;38822;141,44;0;3000;2000133842;7;236,259;251,44;252,034;0,18;4;84270,459;44273,22;46354,46;4,4;49,992;0;71099,995;62751,974;471,966;45737;112,051;69,06;92,709;0;10000;1100085399;2;237,932;326,282;355,684;0;0,171
07:15;66384,764;49,992;0;72957,849;70057,006;0,883;0,893;38822;208,127;0;3000;2000133842;7;235,945;263,72;264,169;0,164;4;84270,502;44273,24;46354,48;4,4;49,99;0;71100,246;62752,137;677,487;45740;160,923;94,991;130,427;0;10000;1100085399;6;237,829;330,419;356,932;0;0,139
07:30;66384,823;49,989;0;72958,098;70057,254;1,002;1,023;38822;236,167;0;3000;2000133842;7;235,961;257,96;258,508;0,156;4;84270,533;44273,26;46354,5;4,4;49,987;0;71100,497;62752,236;509,898;45743;121,173;79,512;101,213;0;10000;1100085399;2;237,717;308,677;374,244;0;0,09
07:45;66384,889;49,995;0;72958,348;70057,504;1,122;1,115;38822;264,952;0;3000;2000133842;7;236,4;262,871;263,218;0,15;4;84270,619;44273,3;46354,56;4,4;49,994;0;71100,747;62752,482;1468,202;45744;348,677;192,887;215,161;0;10000;1100085399;7;237,815;345,524;344,927;0;0,194
