CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
08:15;65987,473;49,979;0;72229,166;69361,492;0;0;38417;0;0;3000;2000133842;3;236;188,559;549;0;;;;;;;;;;;;;;;;;;;;;;;
08:30;65987,473;49,975;0;72229,417;69361,492;0;0;38417;0;0;3000;2000133842;3;236,225;200,448;549;0;;;;;;;;;;;;;;;;;;;;;;;
08:45;65987,473;49,984;0;72229,666;69361,592;0,013;0,034;38419;2,922;0;3000;2000133842;7;235,675;203,5;393,767;0,1;3,939;83785,707;44020,03;46086;4,4;49,229;0;70397,466;62261,225;0;42854;0;0,727;14,409;0;1339,652;1100085399;2;232,197;223,288;198,258;0;0
09:00;65987,48;50,004;0;72229,916;69361,841;0,112;0,194;38419;26,016;0;3000;2000133842;7;236,128;209,659;210,543;0,164;4;83785,711;44020,03;46086;4,4;50,002;0;70397,716;62261,273;75,279;42855;17,721;13,209;29,31;0;2163,302;1100085399;7;236,147;220,349;235,496;0;0,058
09:15;65987,484;49,984;0;72230,166;69362,079;0,077;0,143;38420;17,836;0;3000;2000133842;7;236,825;208,828;224,852;0,175;4;83785,713;44020,03;46086;4,4;49,981;0;70397,966;62261,296;31,914;42856;7,516;8,375;30,906;0;2291,273;1100085399;7;236,883;293,93;322,586;0;0,14
09:30;65987,509;49,994;0;72230,416;69362,329;0,407;0,541;38420;95,969;0;3000;2000133842;7;236,871;216,333;217,171;0,146;4;83785,727;44020,04;46086,01;4,4;49,992;0;70398,217;62261,398;228,426;42859;53,977;40,031;65,264;0;2044,519;1100085399;2;236,946;305,915;356,829;0;0,174
09:45;65987,531;49,987;0;72230,666;69362,579;0,375;0,48;38420;88,628;0;3000;2000133842;7;237,088;228,651;228,822;0,157;4;83785,748;44020,05;46086,03;4,4;49,984;0;70398,467;62261,544;347,248;42862;82,093;50,953;78,403;0;2100,178;1100085399;6;237,171;324,202;353,55;0;0,158
