CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
08:45;65987,199;50,002;0;72221,938;69355,616;0;0;38401;0;0;3000;2000133842;3;236,789;177,111;549;0;;;;;;;;;;;;;;;;;;;;;;;
09:00;65987,199;50,004;0;72222,188;69355,616;0;0;38401;0;0;3000;2000133842;3;237,573;187,365;549;0;;;;;;;;;;;;;;;;;;;;;;;
09:15;65987,199;50,01;0;72222,439;69355,666;0,002;0,008;38402;0,481;0;3000;2000133842;3;237,431;224,394;459,269;0,076;4,105;83785,525;44019,95;46085,87;4,4;49,35;0;70391,249;62259,575;0;42848;0;0,829;11,803;0;2334,592;1100085399;2;234,868;156,289;157,026;0;0
09:30;65987,199;50,012;0;72222,689;69355,671;0;0,001;38403;0,079;0;3000;2000133842;3;237,48;229,171;535,974;0,174;4;83785,525;44019,95;46085,87;4,4;50,006;0;70391,333;62259,575;0;42848;0;1,302;11,186;0;3479;1100085399;6;238;168,953;141,977;0;0
09:45;65987,203;49,984;0;72222,938;69355,862;0,081;0,147;38404;19,134;0;3000;2000133842;7;237,182;211,638;276,276;0,172;4;83785,525;44019,95;46085,87;4,4;49,978;0;70391,516;62259,575;0;42848;0;0,712;9,347;0;3150,305;1100085399;6;237,932;107,178;118,661;0;0
10:00;65987,213;50,001;0;72223,19;69356,114;0,165;0,247;38404;38,931;0;3000;2000133842;7;237,439;231,13;231,695;0,173;4;83785,525;44019,95;46085,87;4,4;49,999;0;70391,766;62259,575;0;42848;0;0,5;3,185;0;3466,6;1100085399;2;238,1;37,246;43,008;0;0
10:15;65987,218;49,995;0;72223,44;69356,364;0,076;0,139;38404;17,738;0;3000;2000133842;7;237,039;223,746;224,869;0,183;4;83785,525;44019,95;46085,87;4,4;49,993;0;70392,015;62259,575;0;42848;0;0,3;9,877;0;3179,508;1100085399;2;237,915;107,415;120,254;0;0
