CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:45;66483,858;50,009;0;73105,493;70200,081;0,003;0,01;38880;0,611;0;3000;2000133842;7;233,276;214,689;463,756;0,088;4;84386,101;44333,52;46419,04;4,4;49,969;0;71244,555;62863,897;0;46283;0;2,75;16,2;0;7500;1100085399;2;234,675;189,675;223,3;0;0
07:00;66483,86;49,977;0;73105,744;70200,305;0,031;0,08;38882;7,075;0;3000;2000133842;7;233,143;205,233;241,183;0,205;4;84386,101;44333,52;46419,04;4,4;49,976;0;71244,805;62863,897;0;46283;0;2,151;11,05;0;10000;1100085399;2;234,429;155,395;136,555;0;0
07:15;66483,866;49,987;0;73105,988;70200,549;0,106;0,179;38882;24,357;0;3000;2000133842;7;233,179;225,348;226,268;0,193;4;84386,104;44333,52;46419,04;4,4;49,985;0;71245,05;62863,945;51,876;46284;12,062;10,85;31,991;0;10000;1100085399;6;234,274;268,248;314,673;0;0,031
07:30;66483,876;50,002;0;73106,238;70200,799;0,177;0,248;38882;41,254;0;3000;2000133842;7;235,417;242,563;243,024;0,195;4;84386,116;44333,52;46419,05;4,4;50,001;0;71245,301;62864,142;196,5;46286;46,159;36,175;56,873;0;10000;1100085399;7;236,754;324,46;346,151;0;0,251
07:45;66483,89;49,971;0;73106,488;70201,049;0,243;0,313;38882;56,938;0;3000;2000133842;7;235,919;248,172;249,227;0,195;4;84386,126;44333,53;46419,06;4,4;49,968;0;71245,549;62864,264;165,386;46288;38,976;31,551;53,559;0;10000;1100085399;1;237,047;328,89;368,236;0;0,174
08:00;66483,911;50,001;0;73106,739;70201,3;0,342;0,405;38882;80,273;0;3000;2000133842;7;235,47;253,586;254,211;0,176;4;84386,141;44333,54;46419,07;4,4;49,998;0;71245,801;62864,358;264,434;46290;62,566;51,519;55,38;0;10000;1100085399;7;236,853;346,744;337,24;0;0,149
08:15;66483,939;50,011;0;73106,988;70201,549;0,483;0,521;38882;113,386;0;3000;2000133842;7;235,495;263,78;264,024;0,157;4;84386,181;44333,57;46419,09;4,4;50,009;0;71246,051;62864,504;667,031;46292;157,835;134,236;81,929;0;10000;1100085399;7;236,984;392,78;342,433;0;0,172
