CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
07:00;66196,047;49,977;0;72709,251;69816,43;0,002;0,007;38720;0,411;0;3000;2000133842;7;235,267;215,123;477,562;0,075;4;84039,739;44152,68;46227,26;4,4;49,985;0;70857,527;62569,712;0;44851;0;2,185;13,111;0;7407,407;1100085399;2;237;213,593;174,259;0;0
07:15;66196,048;49,977;0;72709,503;69816,668;0,031;0,079;38721;6,907;0;3000;2000133842;7;235,056;201,576;215,915;0,227;4;84039,739;44152,68;46227,26;4,4;49,975;0;70857,777;62569,712;0;44851;0;1,359;13;0;10000;1100085399;2;237,137;151,829;161,154;0;0
07:30;66196,055;49,981;0;72709,752;69816,917;0,106;0,175;38721;24,465;0;3000;2000133842;7;233,969;231,417;232,543;0,217;4;84039,739;44152,68;46227,26;4,4;49,98;0;70858,027;62569,712;0;44851;0;0,906;4,555;0;10000;1100085399;3;235,5;66,469;50,555;0;0
07:45;66196,069;49,984;0;72710,003;69817,168;0,24;0,303;38721;55,632;0;3000;2000133842;7;233,459;251,472;252,504;0,211;4;84039,754;44152,68;46227,27;4,4;49,983;0;70858,277;62569,87;252,935;44853;59;37,065;61,895;0;10000;1100085399;3;234,339;350,403;351,702;0;0,173
08:00;66196,094;49,997;0;72710,251;69817,416;0,436;0,471;38721;101,057;0;3000;2000133842;7;232,827;264,598;265,082;0,193;4;84039,784;44152,7;46227,29;4,4;49,996;0;70858,527;62570,061;505,423;44855;118,049;67,634;95,276;0;10000;1100085399;7;234,341;349,992;374,764;0;0,183
08:15;66196,127;50,009;0;72710,502;69817,668;0,572;0,599;38721;132,688;0;3000;2000133842;7;232,61;262,928;263,408;0,168;4;84039,82;44152,72;46227,31;4,4;50,008;0;70858,776;62570,241;613,065;44857;143,113;79,266;120,548;0;10000;1100085399;7;234,097;345,04;373,024;0;0,174
08:30;66196,166;50,023;0;72710,752;69817,918;0,662;0,667;38721;153,817;0;3000;2000133842;7;232,802;269,833;270,492;0,168;4;84039,876;44152,74;46227,35;4,4;50,021;0;70859,026;62570,421;942,325;44859;220,048;111,627;166,984;0;10000;1100085399;7;233,921;363,976;390,357;0;0,188
