CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:30;66353,873;49,984;0;72909,484;70009,958;0;0;38802;0;0;3000;2000133842;3;235,103;202,747;549;0;;;;;;;;;;;;;;;;;;;;;;;
06:45;66353,885;49,998;0;72909,736;70010,191;0,195;0,28;38803;45,526;0;3000;2000133842;7;235,327;212,819;233,198;0,193;4,053;84234,042;44254,13;46334,04;4,4;49,998;0;71052,736;62716,417;210,667;45558;49,368;28,833;39,456;0;9298,246;1100085399;7;235;198,588;182,404;0;0,088
07:00;66353,915;49,998;0;72909,987;70010,443;0,521;0,583;38803;122,248;0;3000;2000133842;7;235,287;250,436;251,034;0,182;4;84234,072;44254,15;46334,06;4,4;49,995;0;71052,986;62716,596;503,914;45560;118,017;73,017;85,716;0;10000;1100085399;7;234,741;322,31;348,534;0;0,214
07:15;66353,96;49,992;0;72910,239;70010,694;0,748;0,785;38803;175,526;0;3000;2000133842;7;235,208;257,19;257,724;0,183;4;84234,118;44254,18;46334,09;4,4;49,991;0;71053,237;62716,779;721,681;45562;169,172;105,509;131,483;0;10000;1100085399;7;234,784;323,836;354,379;0;0,164
07:30;66353,977;49,99;0;72910,488;70010,944;0,301;0,359;38803;70,246;0;3000;2000133842;7;234,603;256,532;257,222;0,217;4;84234,13;44254,18;46334,1;4,4;49,988;0;71053,488;62716,884;195,606;45564;45,559;31,26;58,449;0;10000;1100085399;2;233,976;309,756;351,244;0;0,142
07:45;66354,021;49,976;0;72910,737;70011,192;0,75;0,815;38803;175,456;0;3000;2000133842;7;234,507;245,232;245,696;0,189;4;84234,172;44254,21;46334,13;4,4;49,974;0;71053,737;62717,055;736,808;45566;172,064;104,568;128,608;0;10000;1100085399;7;234;332,56;348,504;0;0,169
08:00;66354,096;49,994;0;72910,988;70011,444;1,279;1,262;38803;299,921;0;3000;2000133842;7;234,687;259,69;260,048;0,193;4;84234,271;44254,26;46334,19;4,4;49,992;0;71053,986;62717,304;1682,112;45566;393,272;234,344;254,392;0;10000;1100085399;7;234,064;350,832;347,68;0;0,21
