CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:45;66274,547;49,979;0;72806,622;69910,659;0;0;38772;0;0;3000;2000133842;3;233,773;176,933;549;0;;;;;;;;;;;;;;;;;;;;;;;
07:00;66274,547;50;0;72806,871;69910,696;0,002;0,006;38774;0,396;0;3000;2000133842;7;232,978;209,568;486,027;0,106;4;84137,724;44203,94;46280,77;4,4;50,213;0;70953,137;62639,542;0;45199;0;2,481;10,385;0;2581,5;1100085399;2;234,904;139,615;129,596;0;0
07:15;66274,549;49,998;0;72807,122;69910,933;0,037;0,093;38775;8,403;0;3000;2000133842;7;232,874;201,605;220,63;0,21;4;84137,724;44203,94;46280,77;4,4;49,996;0;70953,387;62639,542;0;45199;0;2,378;13,126;0;2616,454;1100085399;2;234,328;171,689;149,504;0;0
07:30;66274,553;50,001;0;72807,372;69911,184;0,075;0,146;38775;17,132;0;3000;2000133842;7;232,075;211,806;213,008;0,193;4;84137,724;44203,94;46280,77;4,4;50;0;70953,636;62639,542;0;45199;0;8,656;29,945;0;1797,25;1100085399;2;233,531;298,383;316,18;0;0
07:45;66274,563;49,989;0;72807,622;69911,433;0,175;0,247;38775;40,468;0;3000;2000133842;7;232,915;236,341;237,349;0,17;4;84137,729;44203,94;46280,77;4,4;49,988;0;70953,887;62639,613;99,165;45201;23,197;21,591;45,953;0;1610,811;1100085399;7;234,543;333,717;359,598;0;0,117
08:00;66274,59;49,997;0;72807,872;69911,684;0,465;0,53;38775;108,562;0;3000;2000133842;7;234,213;248,162;248,9;0,144;4;84137,74;44203,94;46280,78;4,4;49,995;0;70954,138;62639,677;167,015;45203;39,3;32,762;57,108;0;1786;1100085399;2;236,023;323,638;387,023;0;0,152
08:15;66274,627;49,999;0;72808,123;69911,935;0,617;0,625;38775;144,453;0;3000;2000133842;7;234,565;272,672;273,148;0,141;4;84137,763;44203,96;46280,79;4,4;49,997;0;70954,387;62639,791;389,354;45205;91,74;60,858;88,409;0;1755,047;1100085399;2;236,299;333,402;377,48;0;0,199
