CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
07:45;66742,64;49,982;0;73361,221;70447,515;0,847;0,889;38975;200,473;0;3000;2000133842;7;236,999;255,364;255,829;0,165;4;84709,019;44500,84;46596,29;4,4;49,981;0;71494,209;63064,75;601,792;47002;141,923;91,446;115,008;0;2346,538;1100085399;7;236,077;306,185;372,608;0;0,181
08:00;66742,707;49,997;0;73361,472;70447,766;1,118;1,098;38975;264,578;0;3000;2000133842;7;236,939;267,234;267,805;0,158;4;84709,105;44500,89;46596,34;4,4;49,996;0;71494,458;63064,999;1460,866;47002;344,496;191,417;217,811;0;2421;1100085399;7;236,173;351,441;354,346;0;0,196
08:15;66742,793;50,008;0;73361,722;70448,016;1,468;1,422;38975;347,445;0;3000;2000133842;7;236,996;266,57;266,93;0,16;4;84709,21;44500,95;46596,41;4,4;50,007;0;71494,708;63065,231;1771,156;47002;418,5;232,32;260,367;0;2421;1100085399;6;236,453;354,734;359,484;0;0,213
08:30;66742,901;50,01;0;73361,972;70448,266;1,831;1,73;38975;431,421;0;3000;2000133842;7;235,86;268,992;269,5;0,205;4;84709,307;44501;46596,46;4,4;50,01;0;71494,958;63065,396;1608,921;47005;378,444;227,111;249,69;0;5815,96;1100085399;7;235,294;336,159;367,627;0;0,195
08:45;66743,031;49,994;0;73362,221;70448,515;2,213;2,101;38975;521,394;0;3000;2000133842;7;235,703;265,488;265,835;0,224;4;84709,454;44501,08;46596,55;4,4;49,992;0;71495,209;63065,613;2494,445;47006;588,141;322,469;356,75;0;7134,047;1100085399;7;235,836;339,008;355,555;0;0,232
09:00;66743,178;50,009;0;73362,472;70448,766;2,47;2,228;38975;581,359;0;3000;2000133842;7;235,442;278,273;278,758;0,224;4;84709,624;44501,17;46596,65;4,4;50,007;0;71495,458;63065,829;2880,669;47007;678,63;408,181;452,37;0;9589,26;1100085399;7;235,63;337,677;364,874;0;0,249
09:15;66743,385;50,025;0;73362,722;70449,016;3,574;3,372;38975;840,524;0;3000;2000133842;7;235,146;265,214;265,651;0,233;4;84709,895;44501,31;46596,79;4,4;50,023;0;71495,708;63066,079;4635,167;47007;1090,794;678,627;711,27;0;10000;1100085399;7;235,302;349,19;346,222;0;0,247
09:30;66743,747;50,025;0;73362,973;70449,267;6,119;5,792;38975;1438,118;0;3000;2000133842;7;235,088;261,134;261,567;0,261;4;84710,297;44501,52;46597,02;4,4;50,025;0;71495,959;63066,292;6744,126;47008;1584,614;867,181;918,583;0;10000;1100085399;7;234,906;356,906;363,189;0;0,204
09:45;66744,177;50,031;0;73363,222;70449,517;7,344;7,127;38975;1724,563;0;3000;2000133842;7;234,856;254,5;255,109;0,281;4;84710,736;44501,74;46597,25;4,4;50,03;0;71496,21;63066,478;7363,039;47010;1731,047;937,488;996,186;0;10000;1100085399;7;234,868;359,488;342,225;0;0,185
10:00;66744,516;50,031;0;73363,473;70449,767;5,746;5,698;38975;1346,512;0;3000;2000133842;7;234,34;248,441;248,866;0,259;4;84711,18;44501,98;46597,49;4,4;50,029;0;71496,459;63066,727;7562,675;47010;1775,19;1075,317;1104,833;0;10000;1100085399;7;234,738;340,103;329,611;0;0,206
10:15;66744,903;50,039;0;73363,722;70450,017;6,652;6,127;38975;1558,5;0;3000;2000133842;7;234,317;268,508;268,952;0,271;4;84711,708;44502,25;46597,78;4,4;50,037;0;71496,71;63066,978;8943,307;47010;2100,835;1156,417;1202,126;0;10000;1100085399;7;234,953;346,488;343,189;0;0,238
10:30;66745,374;50,051;0;73363,973;70450,267;7,94;7,861;38975;1879,299;0;3000;2000133842;7;236,669;251,331;251,803;0,295;4;84712,338;44502,58;46598,12;4,4;50,05;0;71496,961;63067,229;10574,039;47010;2508,315;1341,016;1384,819;0;10000;1100085399;7;237,197;344,732;345,047;0;0,249
10:45;66745,789;50,028;0;73364,224;70450,519;6,937;6,829;38975;1647,898;0;3000;2000133842;7;237,584;253,875;254,438;0,274;4;84712,807;44502,83;46598,37;4,4;50,028;0;71497,21;63067,443;7890,37;47011;1878,921;1011,055;1076,039;0;10000;1100085399;7;237,906;354,622;345,165;0;0,238
11:00;66746,219;50,036;0;73364,473;70450,768;7,253;7,147;38975;1724,677;0;3000;2000133842;7;237,831;253,386;253,929;0,28;4;84713,232;44503,05;46598,61;4,4;50,034;0;71497,459;63067,627;7129,039;47012;1696,748;968,937;999,709;0;10000;1100085399;7;237,575;344,598;338,512;0;0,207
11:15;66746,723;50,05;0;73364,724;70451,018;8,462;8,549;38975;2016,532;0;3000;2000133842;7;238,313;248,532;248,873;0,297;4;84713,905;44503,4;46598,97;4,4;50,048;0;71497,71;63067,878;11202,349;47012;2674,556;1413,556;1463,857;0;10000;1100085399;7;238,77;340,183;336,111;0;0,247
11:30;66747,269;50,062;0;73364,973;70451,268;9,166;9,276;38975;2185,048;0;3000;2000133842;7;238,417;248,272;248,696;0,308;4;84714,643;44503,78;46599,36;4,4;50,061;0;71497,962;63068,129;12261,881;47012;2928,897;1572,159;1625,841;0;10000;1100085399;7;238,889;334,397;338,254;0;0,239
11:45;66747,927;50,028;0;73365,226;70451,521;10,924;11,11;38975;2601,086;0;3000;2000133842;7;238,131;247,336;247,793;0,344;4;84715,528;44504,23;46599,82;4,4;50,027;0;71498,212;63068,38;14718,13;47012;3510,591;1879,913;1927;0;10000;1100085399;7;238,548;328,887;326,574;45,739;0,268
12:00;66748,606;50,031;0;73365,471;70451,765;11,639;12,223;38975;2770,717;0;3000;2000133842;7;238,082;239,496;239,973;0,358;4;84716,443;44504,71;46600,32;4,4;50,03;0;71498,457;63068,624;15641,743;47012;3730,912;1977,805;2033,354;0;10000;1100085399;7;238,549;325,301;321,858;80,779;0,254
12:15;66749,251;50,025;0;73365,721;70452,016;10,822;11,449;38975;2574,949;0;3000;2000133842;7;237,966;237,487;237,915;0,34;4;84717,321;44505,17;46600,79;4,4;50,023;0;71498,709;63068,877;14534,746;47012;3460,11;1856,466;1921,847;0;10000;1100085399;7;238,085;324,246;325,508;91,424;0,257
12:30;66749,651;50,03;0;73365,971;70452,266;6,892;7,015;38975;1638,684;0;3000;2000133842;7;237,715;245,752;246,359;0,276;4;84717,841;44505,43;46601,07;4,4;50,029;0;71498,958;63069,125;8999,483;47012;2140,103;1169,819;1228,914;0;10000;1100085399;14;237,612;326,914;334,345;77,017;0,256
12:45;66750,361;50,009;0;73366,223;70452,518;11,728;12,47;38975;2788,914;0;3000;2000133842;7;237,779;236,681;237,026;0,365;4;84718,799;44505,92;46601,58;4,4;50,009;0;71499,209;63069,377;15791,233;47012;3760,603;2187,707;2249,5;0,078;10000;1100085399;7;238,078;315,638;324,586;92,983;0,265
13:00;66750,901;50,034;0;73366,473;70452,767;9,135;9,723;38975;2170,441;0;3000;2000133842;7;237,475;234,606;235;0,319;4;84719,516;44506,3;46601,98;4,4;50,032;0;71499,461;63069,628;12003,398;47012;2852,719;1854,32;1970,656;0,023;10000;1100085399;7;237,445;314,57;327,25;97,742;0,263
13:15;66751,358;50,023;0;73366,723;70453,018;7,743;7,928;38975;1844,172;0;3000;2000133842;7;237,78;243,672;243,898;0,294;4;84720,135;44506,61;46602,3;4,4;50,023;0;71499,711;63069,879;10482,219;47012;2494,211;1343,586;1394,852;0;10000;1100085399;14;237,164;335,797;335,336;79,648;0,27
13:30;66752,188;50,05;0;73366,973;70453,267;13,898;15,072;38975;3324,953;0;3000;2000133842;7;239,271;234,024;234,378;0,398;4;84721,253;44507,2;46602,9;4,4;50,049;0;71499,961;63070,129;18610,142;47012;4451,024;2358,181;2420,74;0,795;10000;1100085399;7;239,197;319,543;324,11;116,811;0,257
13:45;66752,627;50,048;0;73367,224;70453,519;7,33;7,772;38975;1730,434;0;3000;2000133842;7;235,626;235,38;235,713;0,293;4,195;84721,814;44507,49;46603,21;4,4;50,047;0;71500,21;63070,378;9453,93;47012;2226,438;1428,156;1494,688;0,094;10000;1100085399;7;234,898;323,016;327,523;115,414;0,249
14:00;66753,003;50,04;0;73367,475;70453,77;6,368;6,434;38975;1499,813;0;3000;2000133842;7;235,473;244,766;245,172;0,282;4;84722,315;44507,75;46603,49;4,4;50,039;0;71500,461;63070,629;8460,219;47012;1989,406;1169,555;1230,977;0;10000;1100085399;7;235,016;330,719;331,539;85,719;0,258
14:15;66753,214;50,025;0;73367,724;70454,019;3,57;3,622;38975;841,157;0;3000;2000133842;7;235,638;244,496;245,063;0,243;4;84722,597;44507,89;46603,64;4,4;50,025;0;71500,712;63070,88;4730,742;47012;1112,305;624,211;680;0;10000;1100085399;7;235,141;341,938;335,898;36;0,261
14:30;66753,57;50,017;0;73367,974;70454,269;6,018;5,946;38975;1420,595;0;3000;2000133842;7;235,858;252,286;252,81;0,273;4;84723,067;44508,14;46603,9;4,4;50,016;0;71500,961;63071,128;7985,408;47012;1886,64;1148,216;1190,016;0;10000;1100085399;7;235,688;335,984;330,608;18,992;0,26
14:45;66753,684;50,009;0;73368,225;70454,519;1,942;1,973;38975;457,087;0;3000;2000133842;7;235,5;248,811;249,071;0,218;4;84723,217;44508,22;46603,98;4,4;50,008;0;71501,211;63071,378;2537,157;47012;595,921;311,961;354,283;0;10000;1100085399;7;235,039;335,535;336;0;0,273
15:00;66754,23;50;0;73368,475;70454,77;9,2;9,151;38975;2180,976;0;3000;2000133842;7;236,955;252,063;252,071;0,324;4;84723,942;44508,61;46604,37;4,4;49,999;0;71501,461;63071,629;12180,571;47012;2885,063;1801,373;1773,151;0;10000;1100085399;7;236,579;335,722;350,389;0;0,259
15:15;66754,745;49,985;0;73368,725;70455,02;8,648;8,772;38975;2050;0;3000;2000133842;7;236,926;247,127;247,421;0,32;4;84724,631;44508,96;46604,74;4,4;49,983;0;71501,712;63071,879;11530,238;47012;2730,627;1732,095;1775,913;0;10000;1100085399;7;236,476;338,587;329,095;27,96;0,272
15:30;66755,188;49,986;0;73368,974;70455,269;7,438;7,671;38975;1762,349;0;3000;2000133842;7;236,659;241,944;242,325;0,304;4;84725,217;44509,27;46605,06;4,4;49,985;0;71501,963;63072,13;9762,48;47012;2307,008;1408,181;1464,74;0;10000;1100085399;7;235,843;333,37;335,591;67,764;0,273
15:45;66755,364;50,017;0;73369,225;70455,519;2,976;2,965;38975;703,68;0;3000;2000133842;7;236,474;250,84;251,368;0,23;4;84725,448;44509,39;46605,19;4,4;50,017;0;71502,213;63072,38;3908,16;47012;919,216;491,592;536,008;0;10000;1100085399;7;235,28;337,184;335,832;0,96;0,259
16:00;66755,56;49,981;0;73369,475;70455,77;3,3;3,304;38975;782,797;0;3000;2000133842;7;237,304;250,555;250,727;0,234;4;84725,704;44509,52;46605,33;4,4;49,98;0;71502,461;63072,628;4329,732;47012;1022,331;551,244;599,197;0;10000;1100085399;7;236,213;338,906;344,449;0;0,252
16:15;66755,635;49,982;0;73369,725;70456,02;1,244;1,27;38975;294,539;0;3000;2000133842;7;237,107;254,359;255,141;0,202;4;84725,803;44509,57;46605,39;4,4;49,98;0;71502,711;63072,878;1655,297;47012;390,188;219,195;259,172;0;10000;1100085399;7;236;333,539;332,758;0;0,254
16:30;66755,666;49,987;0;73369,975;70456,269;0,534;0,603;38975;126,381;0;3000;2000133842;7;237,255;248,746;249,071;0,186;4;84725,847;44509,59;46605,42;4,4;49,985;0;71502,961;63073,128;724,714;47012;170,579;89,889;124,151;0;10000;1100085399;7;236,032;327,048;333,381;0;0,263
16:45;66755,708;50,018;0;73370,224;70456,518;0,704;0,78;38975;166,325;0;3000;2000133842;7;236,867;244,452;244,833;0,173;4;84725,893;44509,62;46605,45;4,4;50,017;0;71503,212;63073,347;778,843;47013;183,331;96,559;126,685;0;10000;1100085399;7;235,976;328,016;340,748;0;0,229
17:00;66755,757;49,999;0;73370,476;70456,771;0,816;0,868;38975;192,932;0;3000;2000133842;7;236,791;252,051;252,427;0,171;4;84725,958;44509,65;46605,49;4,4;49,997;0;71503,462;63073,597;1068,81;47013;251,802;137,94;168,569;0;10000;1100085399;7;236;336,293;346,103;0;0,237
17:15;66755,798;49,984;0;73370,726;70457,02;0,682;0,726;38975;161,345;0;3000;2000133842;7;236,952;257,905;258,302;0,179;4;84726,002;44509,67;46605,52;4,4;49,983;0;71503,714;63073,79;696,709;47014;164,137;92,513;124,692;0;10000;1100085399;7;236;312,094;344,068;0;0,226
17:30;66755,824;49,996;0;73370,977;70457,272;0,435;0,495;38975;102,871;0;3000;2000133842;7;236,99;255,009;255,819;0,175;4;84726,033;44509,69;46605,54;4,4;49,995;0;71503,966;63074,006;512,345;47015;120,509;65,509;92,026;0;10000;1100085399;7;235,948;316,474;343,19;0;0,241
17:45;66755,854;50,023;0;73371,228;70457,523;0,517;0,581;38975;122,398;0;3000;2000133842;7;237,469;251,305;251,831;0,17;4;84726,07;44509,71;46605,57;4,4;50,021;0;71504,217;63074,226;619,237;47016;146,059;79,127;105,339;0;10000;1100085399;7;236,5;328,881;346,305;0;0,229
18:00;66755,906;49,993;0;73371,473;70457,767;0,892;0,926;38975;210,991;0;3000;2000133842;7;237,043;256,711;257,237;0,173;4;84726,138;44509,74;46605,61;4,4;49,991;0;71504,461;63074,47;1162,079;47016;274,175;148,553;178,044;0;10000;1100085399;7;236,289;335,895;340,895;0;0,281
18:15;66755,954;49,99;0;73371,724;70458,018;0,809;0,852;38975;191,75;0;3000;2000133842;7;237,32;255,914;256,539;0,173;4;84726,201;44509,78;46605,65;4,4;49,989;0;71504,71;63074,719;1058,441;47016;249,827;140,724;167,756;0;10000;1100085399;7;236,472;334,055;345,15;0;0,28
18:30;66756,002;49,969;0;73371,974;70458,268;0,805;0,852;38975;190,828;0;3000;2000133842;7;237,516;254,633;255,203;0,178;4;84726,255;44509,81;46605,69;4,4;49,967;0;71504,96;63074,937;898,992;47017;212,438;122,477;149,859;0;10000;1100085399;7;236,672;327,992;340,414;0;0,251
18:45;66756,021;50,034;0;73372,224;70458,518;0,317;0,381;38975;74,984;0;3000;2000133842;7;237,399;253,52;254,472;0,186;4;84726,283;44509,82;46605,71;4,4;50,034;0;71505,21;63075,187;452,882;47017;106,512;65,646;89,276;0;10000;1100085399;7;236,189;320,252;331,142;0;0,237
19:00;66756,031;49,993;0;73372,474;70458,768;0,169;0,253;38975;39,758;0;3000;2000133842;7;237,268;226,859;227,617;0,205;4;84726,293;44509,83;46605,72;4,4;49,991;0;71505,46;63075,377;177,938;47017;41,688;29,484;54,711;0;10000;1100085399;2;236,234;322,891;336,023;0;0,255
19:15;66756,038;49,98;0;73372,724;70459,018;0,113;0,19;38975;26,414;0;3000;2000133842;7;236,968;225,023;225,922;0,223;4;84726,297;44509,83;46605,72;4,4;49,978;0;71505,71;63075,444;54,359;47018;12,672;13,977;36,742;0;10000;1100085399;2;236,047;310,203;331,313;0;0,245
19:30;66756,04;49,981;0;73372,973;70459,248;0,029;0,067;38976;6,578;0;3000;2000133842;3;236,931;208,047;237,203;0,237;4;84726,297;44509,83;46605,72;4,4;49,98;0;71505,96;63075,444;0;47018;0;4,797;23,641;0;9076,172;1100085399;2;236,07;293,609;283,352;0;0,232
19:45;66756,04;49,999;0;73373,223;70459,248;0;0;38976;0;0;3000;2000133842;3;236,585;193,731;549;0,2;4;84726,297;44509,83;46605,72;4,4;49,994;0;71505,977;63075,444;0;47018;0;0;16,125;0;8625;1100085399;6;236;76,75;216,25;0;0,232
20:00;66756,04;49,983;0;73373,435;70459,248;0;0;38976;0;0;3000;2000133842;3;236,776;192,589;549;0,2;;;;;;;;;;;;;;;;;;;;;;;
