CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
10:15;66005,601;50,008;0;72308,452;69435,591;1,145;1,285;38494;268,055;0;3000;2000133842;7;234,469;228,953;229,299;0,14;4;83805,562;44030,62;46097,45;4,4;50,007;0;70473,065;62305,268;1457,258;43239;341,164;247,953;261,227;0;10000;1100085399;7;234,266;357,086;364,508;0;0,196
10:30;66005,706;50,008;0;72308,703;69435,842;1,772;1,788;38494;416,831;0;3000;2000133842;7;235,542;251,669;252,223;0,18;4;83805,645;44030,66;46097,5;4,4;50,007;0;70473,315;62305,409;1357,318;43242;319,171;282,496;255,775;0;10000;1100085399;1;235,519;354,791;357,992;0;0,184
10:45;66005,827;49,997;0;72308,953;69436,092;2,039;2,001;38494;484,805;0;3000;2000133842;7;237,912;260,211;260,57;0,201;4;83805,713;44030,72;46097,52;4,4;49,994;0;70473,566;62305,502;1092,69;43246;260,349;342,264;198,69;0;10000;1100085399;2;237,946;342,434;406,481;0;0,102
11:00;66005,893;49,999;0;72309,203;69436,342;1,086;1,09;38494;256,977;0;3000;2000133842;7;236,82;263,938;264,256;0,151;4;83805,759;44030,74;46097,55;4,4;49,997;0;70473,816;62305,601;747,574;43250;177,326;173,589;163,674;0;10000;1100085399;6;236,814;328,535;369,372;0;0,137
11:15;66005,981;50,007;0;72309,453;69436,592;1,488;1,463;38494;352,417;0;3000;2000133842;7;236,928;259,85;260,346;0,16;4;83805,787;44030,76;46097,57;4,4;50,005;0;70474,066;62305,662;449,843;43254;106,315;86,992;108,598;0;10000;1100085399;7;236,63;324,402;392,898;0;0,094
11:30;66006,12;50,001;0;72309,702;69436,841;2,353;2,11;38494;557,264;0;3000;2000133842;7;236,928;284,566;285,116;0,202;4;83805,905;44030,83;46097,63;4,4;49,999;0;70474,315;62305,779;2059,899;43258;489,054;440,953;337,419;0;10000;1100085399;7;236,922;336,434;373,085;0;0,167
11:45;66006,207;49,988;0;72309,953;69437,092;1,494;1,399;38494;353,237;0;3000;2000133842;7;236,653;275,771;276,254;0,172;4;83806,015;44030,89;46097,69;4,4;49,986;0;70474,566;62305,997;1916,627;43259;452,661;421,763;408,822;0;10000;1100085399;7;236,153;316,246;357,559;0;0,202
12:00;66006,297;49,997;0;72310,199;69437,338;1,526;1,464;38494;361,696;0;3000;2000133842;7;237,154;268,536;268,768;0,163;4;83806,132;44030,95;46097,76;4,4;49,995;0;70474,81;62306,242;1975,198;43259;467,667;308,063;348,757;0;10000;1100085399;7;236,946;328,459;356,405;0;0,255
12:15;66006,409;50,003;0;72310,449;69437,588;1,665;1,709;38494;395,158;0;3000;2000133842;7;237,354;250,561;251,079;0,166;4;83806,294;44031,04;46097,85;4,4;50,001;0;70475,062;62306,494;2387,696;43259;567,226;402,939;435,861;0;10000;1100085399;7;237,339;356,487;353,217;0;0,251
12:30;66006,526;50,003;0;72310,7;69437,839;1,84;1,9;38494;437,276;0;3000;2000133842;7;237,648;248,784;249,207;0,182;4;83806,457;44031,12;46097,95;4,4;50,001;0;70475,313;62306,745;2516,069;43259;597,922;393,448;431,871;0;10000;1100085399;7;237,578;349,026;364,25;0;0,264
12:45;66006,633;49,98;0;72310,952;69438,091;1,691;1,668;38494;402,542;0;3000;2000133842;7;238,301;261,153;261,661;0,18;4;83806,532;44031,16;46097,99;4,4;49,977;0;70475,563;62306,897;1188,325;43261;282,641;180,094;225,966;0;10000;1100085399;7;238,034;341,359;378,179;0;0,193
13:00;66006,721;50,004;0;72311,201;69438,341;1,489;1,521;38494;354,422;0;3000;2000133842;7;238,246;253,477;253,953;0,165;4;83806,636;44031,22;46098,06;4,4;50,002;0;70475,815;62307,116;1732,659;43262;411,969;241,814;275,248;0;10000;1100085399;7;238,016;348,101;360,403;0;0,234
13:15;66006,812;49,992;0;72311,452;69438,591;1,537;1,571;38494;366,402;0;3000;2000133842;7;238,539;253,488;254,031;0,161;4;83806,737;44031,27;46098,12;4,4;49,991;0;70476,065;62307,335;1668,559;43263;396,78;258,748;292,52;0;10000;1100085399;7;238,024;353,685;353,866;0;0,241
13:30;66006,945;50,004;0;72311,703;69438,842;2,232;2,179;38494;533,38;0;3000;2000133842;7;238,95;264,961;265,465;0,172;4;83806,894;44031,35;46098,21;4,4;50,004;0;70476,314;62307,556;2600,234;43263;621,82;425,617;448,563;0;10000;1100085399;2;238,594;351,594;361,25;0;0,222
13:45;66007,128;50;0;72311,951;69439,091;3,004;3,031;38494;718,528;0;3000;2000133842;7;237,687;248,181;248,417;0,192;4;83807,104;44031,46;46098,33;4,4;49,997;0;70476,565;62307,736;3464,031;43266;829,961;489,609;588,344;0;10000;1100085399;7;237,359;322,453;370,266;0;0,214
14:00;66007,177;49,994;0;72312,202;69439,341;0,825;0,899;38494;193,651;0;3000;2000133842;7;235,239;244,45;244,682;0,136;4;83807,149;44031,48;46098,36;4,4;49,993;0;70476,815;62307,921;770,271;43268;180,481;109,101;134,07;0;10000;1100085399;7;234,845;327,713;358,876;0;0,195
14:15;66007,194;49,992;0;72312,451;69439,59;0,286;0,349;38494;66,961;0;3000;2000133842;7;235,084;253,547;253,734;0,162;4;83807,166;44031,49;46098,37;4,4;49,99;0;70477,065;62308,094;262,398;43270;61,25;34,711;64,594;0;10000;1100085399;7;234,617;334,539;347,57;0;0,194
14:30;66007,234;50,004;0;72312,7;69439,839;0,691;0,733;38494;162,078;0;3000;2000133842;7;234,956;255,403;255,899;0,138;4;83807,22;44031,52;46098,41;4,4;50,002;0;70477,314;62308,344;922,93;43270;216,388;115,318;145,62;0;10000;1100085399;7;235;334,643;344,186;0;0,272
14:45;66007,27;50,01;0;72312,95;69440,089;0,613;0,656;38494;144,195;0;3000;2000133842;7;235,501;257,016;257,125;0,139;4;83807,269;44031,54;46098,44;4,4;50,009;0;70477,564;62308,594;810,727;43270;190,039;103,859;135,438;0;10000;1100085399;7;235,063;345,242;346,867;0;0,266
15:00;66007,314;49,994;0;72313,201;69440,341;0,73;0,757;38494;171,906;0;3000;2000133842;7;235,773;261,57;261,969;0,137;4;83807,32;44031,57;46098,47;4,4;49,993;0;70477,812;62308,809;875,827;43271;205,614;112,087;142,89;0;10000;1100085399;7;235,213;331,772;348,961;0;0,262
15:15;66007,363;49,981;0;72313,453;69440,592;0,822;0,832;38494;193,38;0;3000;2000133842;7;235,724;265,24;265,643;0,142;4;83807,371;44031,59;46098,5;4,4;49,98;0;70478,064;62308,999;832,984;43272;195,457;115,512;143,651;0;10000;1100085399;2;235,14;335,457;365,868;0;0,224
15:30;66007,38;49,974;0;72313,702;69440,841;0,297;0,355;38494;69,52;0;3000;2000133842;7;235,333;259,638;259,874;0,167;4;83807,388;44031,6;46098,52;4,4;49,973;0;70478,314;62309,148;289,85;43275;67,85;40,039;68,591;0;10000;1100085399;7;235;315,441;346,591;0;0,18
15:45;66007,409;50,017;0;72313,952;69441,091;0,486;0,545;38494;114,063;0;3000;2000133842;7;235,541;251,921;252,394;0,137;4;83807,427;44031,62;46098,54;4,4;50,014;0;70478,565;62309,399;649,273;43275;152,125;82,25;111,047;0;10000;1100085399;7;235,016;342,992;351,523;0;0,221
16:00;66007,429;49,997;0;72314,202;69441,341;0,344;0,409;38494;80,614;0;3000;2000133842;7;235,527;249,425;250,276;0,16;4;83807,454;44031,64;46098,56;4,4;49,994;0;70478,815;62309,649;449,205;43275;105,11;60,213;86,835;0;10000;1100085399;7;235,047;341,496;346,15;0;0,256
16:15;66007,432;49,988;0;72314,452;69441,566;0,039;0,076;38495;8,908;0;3000;2000133842;7;235,357;224,9;260,185;0,197;4;83807,455;44031,64;46098,57;4,4;49,987;0;70479,065;62309,684;23,646;43275;5,508;7,077;29,392;0;10000;1100085399;2;235,008;298;319,254;0;0,321
16:30;66007,432;49,993;0;72314,703;69441,681;0,007;0,022;38495;1,422;0;3000;2000133842;3;235,871;199,353;344,451;0,17;4;83807,455;44031,64;46098,57;4,4;49,99;0;70479,227;62309,684;0;43275;0;1;19,345;0;10000;1100085399;6;235,214;262,012;267,095;0;0,328
