CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
09:45;66028,076;49,966;0;72405,702;69526,047;0,32;0,394;38562;74,695;0;3000;2000133842;7;234,23;244,094;244,813;0,171;4;83831,414;44044,3;46112,43;4,4;49,966;0;70564,613;62363,08;421,398;43687;99,023;51,602;79,617;0;5366,5;1100085399;7;236;330,695;345,898;0;0,199
10:00;66028,095;49,992;0;72405,952;69526,297;0,321;0,389;38562;75,047;0;3000;2000133842;7;234,317;248,654;249,11;0,175;4;83831,43;44044,31;46112,44;4,4;49,991;0;70564,863;62363,221;248,118;43688;58,307;35,764;63,606;0;5914,874;1100085399;2;235,992;327,898;359,591;0;0,117
10:15;66028,113;49,99;0;72406,201;69526,547;0,321;0,392;38562;74,63;0;3000;2000133842;7;233,906;245,638;246,709;0,175;4;83831,442;44044,32;46112,45;4,4;49,99;0;70565,115;62363,326;209,844;43692;49,258;31,125;59,547;0;6792,016;1100085399;2;235,734;320,797;356,609;0;0,149
10:30;66028,133;49,988;0;72406,452;69526,797;0,341;0,407;38562;79,14;0;3000;2000133842;7;233,006;247,922;248,961;0,161;4;83831,451;44044,32;46112,46;4,4;49,988;0;70565,363;62363,392;144,773;43698;34,039;25,891;54,727;0;7376,594;1100085399;7;235,922;306,93;361,914;0;0,175
10:45;66028,154;49,976;0;72406,701;69527,047;0,354;0,419;38562;82,094;0;3000;2000133842;7;233,083;248,583;248,945;0,168;4;83831,469;44044,33;46112,47;4,4;49,974;0;70565,614;62363,538;307,813;43700;72,25;39,039;70,398;0;7691,555;1100085399;7;235,688;329,891;359,602;0;0,191
11:00;66028,18;49,989;0;72406,951;69527,296;0,451;0,521;38562;104,766;0;3000;2000133842;7;232,895;245,219;245,789;0,158;4;83831,501;44044,34;46112,49;4,4;49,987;0;70565,864;62363,755;539,508;43701;126,594;66,172;95,133;0;7782,938;1100085399;7;235,414;342,32;357,242;0;0,21
11:15;66028,21;49,981;0;72407,201;69527,547;0,509;0,561;38562;118,661;0;3000;2000133842;7;233,661;254,315;254,756;0,158;4;83831,543;44044,36;46112,52;4,4;49,978;0;70566,115;62364,006;694,173;43701;163,102;85,134;113,732;0;9183;1100085399;7;235,661;339,787;349,291;0;0,25
11:30;66028,261;49,973;0;72407,452;69527,797;0,873;0,895;38562;204,287;0;3000;2000133842;7;234,453;258,14;258,442;0,151;4;83831,609;44044,4;46112,56;4,4;49,971;0;70566,363;62364,254;1116,43;43701;262,867;140,586;172,313;0;9183;1100085399;7;235,813;349,492;357,031;0;0,247
11:45;66028,335;49,985;0;72407,701;69528,047;1,246;1,194;38562;293,19;0;3000;2000133842;7;235,714;271,121;271,431;0,153;4;83831,691;44044,44;46112,61;4,4;49,984;0;70566,614;62364,471;1336,145;43702;315,829;171,376;205,598;0;9636,889;1100085399;7;236,598;348,239;362,222;0;0,242
12:00;66028,396;49,995;0;72407,953;69528,299;1,034;1,019;38562;243,492;0;3000;2000133842;7;235,912;267;267,492;0,136;4;83831,769;44044,48;46112,66;4,4;49,994;0;70566,865;62364,721;1317,991;43702;310,598;166,222;205,299;0;10000;1100085399;7;236,051;361,171;356,41;0;0,248
12:15;66028,481;49,985;0;72408,197;69528,543;1,48;1,396;38562;348,903;0;3000;2000133842;7;236,065;272,814;273,133;0,155;4;83831,862;44044,53;46112,72;4,4;49,984;0;70567,109;62364,93;1575,735;43703;372,469;208,071;241,655;0;10000;1100085399;7;236,566;353,46;359,85;0;0,227
12:30;66028,54;49,982;0;72408,448;69528,794;0,973;0,955;38562;229,431;0;3000;2000133842;7;236,114;269,905;270,147;0,143;4;83831,921;44044,56;46112,76;4,4;49,98;0;70567,361;62365,119;973,821;43705;230,026;135,581;168,658;0;10000;1100085399;7;236,402;335,316;360,402;0;0,195
12:45;66028,616;49,983;0;72408,7;69529,045;1,276;1,205;38562;301,256;0;3000;2000133842;7;236,39;275,479;275,915;0,157;4;83832,003;44044,6;46112,81;4,4;49,983;0;70567,611;62365,337;1409,147;43706;333,345;181,966;210,75;0;10000;1100085399;7;236,793;346,81;366,491;0;0,166
13:00;66028,703;49,978;0;72408,948;69529,294;1,482;1,41;38562;349,709;0;3000;2000133842;7;236,287;270,48;270,795;0,162;4;83832,058;44044,64;46112,84;4,4;49,976;0;70567,862;62365,465;911,344;43708;215,188;142,656;166,063;0;10000;1100085399;2;236,273;330,398;369,219;0;0,158
13:15;66028,773;49,982;0;72409,199;69529,545;1,175;1,138;38562;277,305;0;3000;2000133842;7;236,206;269,977;270,406;0,138;4;83832,121;44044,67;46112,88;4,4;49,98;0;70568,111;62365,637;1069,622;43711;253,787;147,315;177,173;0;10000;1100085399;7;237,575;337,102;362,874;0;0,195
13:30;66028,83;50,005;0;72409,449;69529,794;0,958;0,938;38562;226,349;0;3000;2000133842;7;236,612;271,381;271,524;0,127;4;83832,184;44044,7;46112,92;4,4;50,003;0;70568,362;62365,853;1049,071;43712;249,685;136,48;168,252;0;10000;1100085399;7;238,307;345,48;357,591;0;0,259
13:45;66028,871;49,994;0;72409,699;69530,044;0,705;0,72;38562;165,953;0;3000;2000133842;7;235,803;267,039;267,661;0,14;4;83832,23;44044,72;46112,95;4,4;49,992;0;70568,613;62366,071;766,016;43713;181,394;99,071;131,047;0;10000;1100085399;7;237,197;344,268;355,701;0;0,215
14:00;66028,912;49,979;0;72409,949;69530,294;0,695;0,704;38562;163,213;0;3000;2000133842;7;235,364;269,197;269,488;0,14;4;83832,264;44044,74;46112,98;4,4;49,977;0;70568,862;62366,226;559,646;43715;132,228;78,394;113,087;0;10000;1100085399;6;236,843;323,669;363,937;0;0,19
14:15;66028,946;49,985;0;72410,199;69530,544;0,565;0,592;38562;132,695;0;3000;2000133842;7;235,373;266,156;266,922;0,148;4;83832,292;44044,76;46113;4,4;49,981;0;70569,112;62366,386;487,742;43717;115,68;64,93;95,633;0;10000;1100085399;7;237,992;320,836;362,539;0;0,175
14:30;66028,976;49,993;0;72410,45;69530,796;0,516;0,548;38562;121,266;0;3000;2000133842;7;235,698;266,242;266,992;0,152;4;83832,327;44044,77;46113,02;4,4;49,99;0;70569,361;62366,598;577,181;43718;136,89;75,559;106,598;0;10000;1100085399;7;238;341,441;360,441;0;0,223
14:45;66029,026;49,984;0;72410,699;69531,044;0,855;0,844;38562;201,189;0;3000;2000133842;7;235,64;270,787;270,89;0,147;4;83832,372;44044,8;46113,05;4,4;49,983;0;70569,612;62366,764;736,164;43720;174,852;102,57;131,508;0;10000;1100085399;6;237,969;341,273;367,602;0;0,204
15:00;66029,053;49,97;0;72410,949;69531,295;0,444;0,493;38562;104,469;0;3000;2000133842;7;236,232;261,172;261,383;0,151;4;83832,394;44044,81;46113,06;4,4;49,968;36;70569,863;62366,912;373,453;43722;88,453;49,133;83,898;0;10000;1100085399;8;237,797;326,281;366,703;0;0,192
15:15;66029,079;49,981;0;72411,2;69531,546;0,445;0,507;38562;104,82;0;3000;2000133842;7;236,177;251,961;252,688;0,159;4;83832,419;44044,82;46113,08;4,4;49,98;0;70570,111;62367,091;417,567;43724;98,961;57,535;83,787;0;10000;1100085399;7;237,961;313,787;359,409;0;0,205
15:30;66029,102;49,979;0;72411,448;69531,794;0,391;0,446;38562;91,937;0;3000;2000133842;7;236,004;256,119;256,254;0,158;4;83832,446;44044,83;46113,1;4,4;49,977;0;70570,361;62367,277;439,764;43725;104,268;56,268;88,11;0;10000;1100085399;2;238,031;333,465;357,622;0;0,21
15:45;66029,107;50,003;0;72411,7;69532,046;0,076;0,142;38562;17,581;0;3000;2000133842;7;236,806;226,853;227,752;0,192;4;83832,446;44044,83;46113,1;4,4;50,002;0;70570,611;62367,277;0;43725;0;4,68;30,891;0;10000;1100085399;2;238,023;321,688;348,25;0;0,172
16:00;66029,11;49,977;0;72411,948;69532,294;0,053;0,115;38562;12,325;0;3000;2000133842;7;237,24;214,944;215,952;0,191;4;83832,446;44044,83;46113,1;4,4;49,975;0;70570,862;62367,277;0;43725;0;3,756;27,764;0;10000;1100085399;2;239,008;317,772;333,772;0;0,172
16:15;66029,111;49,973;0;72412,199;69532,518;0,014;0,042;38563;3,094;0;3000;2000133842;7;235,859;207,672;243,211;0,187;4;83832,446;44044,83;46113,1;4,4;49,973;0;70571,111;62367,277;0;43725;0;3,315;24,031;0;10000;1100085399;2;236,559;258,252;303,945;0;0,172
16:30;66029,111;49,961;0;72412,447;69532,569;0,002;0,007;38563;0,41;0;3000;2000133842;3;233,885;215,07;461,75;0,182;4;83832,446;44044,83;46113,1;4,4;49,959;0;70571,275;62367,277;0;43725;0;0,405;18,905;0;10000;1100085399;6;235,048;248,988;252,762;0;0,172
16:45;66029,111;50,02;0;72412,571;69532,569;0;0;38563;0;0;3000;2000133842;3;234,573;150,152;549;0,184;;;;;;;;;;;;;;;;;;;;;;;
