CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:15;66407,081;49,996;0;72992,996;70091,212;0,001;0,004;38838;0,224;0;3000;2000133842;3;234,999;227,6;512,224;0,144;4,094;84296,833;44286,96;46369,33;4,4;49,996;0;71134,861;62780,695;0;45849;0;2,226;6,434;0;2123,283;1100085399;6;235;117,566;86,245;0;0
06:30;66407,083;49,973;0;72993,241;70091,361;0,034;0,075;38839;7,807;0;3000;2000133842;3;234,987;218,257;340,945;0,212;4;84296,833;44286,96;46369,33;4,4;49,972;0;71135,057;62780,695;0;45849;0;1,876;13,381;0;6087,057;1100085399;2;235,21;144,4;163,562;0;0
06:45;66407,086;50;0;72993,493;70091,476;0,062;0,102;38840;14,63;0;3000;2000133842;7;236,104;246,306;384,111;0,219;4,049;84296,833;44286,96;46369,33;4,4;49,998;0;71135,224;62780,696;2,67;45850;0,631;2,592;15,592;0;3894,243;1100085399;7;236,592;154,35;177,485;0;0,013
07:00;66407,093;49,99;0;72993,744;70091,727;0,114;0,189;38840;26,774;0;3000;2000133842;7;237,052;228,287;229,235;0,212;4;84296,841;44286,96;46369,33;4,4;49,99;0;71135,475;62780,811;125,096;45853;29,452;19,539;43,452;0;7836,13;1100085399;7;237,183;295,704;333,565;0;0,242
07:15;66407,126;50,007;0;72993,995;70091,978;0,529;0,636;38840;125,353;0;3000;2000133842;7;237,505;230,336;230,638;0,182;4;84296,873;44286,98;46369,35;4,4;50,006;0;71135,726;62780,996;516,931;45855;122,612;68,741;91,905;0;9856,991;1100085399;7;237,974;322,095;351,647;0;0,222
07:30;66407,177;49,983;0;72994,245;70092,228;0,874;0,962;38840;207,118;0;3000;2000133842;7;237,252;241,937;242,441;0,173;4;84296,903;44286,99;46369,37;4,4;49,981;0;71135,975;62781,107;493,709;45859;117,016;81,323;107,811;0;10000;1100085399;7;237,394;319,787;369,63;0;0,147
07:45;66407,223;49,981;0;72994,497;70092,48;0,78;0,857;38840;184,384;0;3000;2000133842;7;236,953;244,648;245,136;0,186;4;84296,961;44287,02;46369,41;4,4;49,979;0;71136,225;62781,314;988,669;45860;234,242;125,177;152,444;0;10000;1100085399;7;237,185;339,742;347,508;0;0,229
