CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:15;66372,874;49,989;0;72932,991;70032,855;0;0;38814;0;0;3000;2000133842;3;237,557;173,357;549;0;;;;;;;;;;;;;;;;;;;;;;;
06:30;66372,874;49,981;0;72933,242;70032,954;0,007;0,022;38815;1,579;0;3000;2000133842;7;236,772;209,897;393,383;0,108;4;84257,02;44266,15;46346,71;4,4;49,983;0;71076,03;62733,442;0;45640;0;3,019;14,704;0;9074,074;1100085399;2;238;172,222;181,704;0;0
06:45;66372,879;49,99;0;72933,493;70033,206;0,088;0,164;38815;20,586;0;3000;2000133842;7;236,076;213,25;213,94;0,214;4;84257,02;44266,15;46346,71;4,4;49,989;0;71076,28;62733,442;0;45640;0;1,104;10,635;0;10000;1100085399;2;237,843;110,078;121,417;0;0
07:00;66372,89;49,985;0;72933,743;70033,456;0,181;0,262;38815;42,342;0;3000;2000133842;7;235,331;233,298;233,684;0,213;4;84257,029;44266,15;46346,71;4,4;49,984;0;71076,532;62733,573;145,904;45642;34,374;24,417;46,296;0;10000;1100085399;7;237,174;280,722;322,757;0;0,155
07:15;66372,901;49,983;0;72933,994;70033,707;0,201;0,281;38815;46,855;0;3000;2000133842;7;234,627;235,538;235,94;0,19;4;84257,037;44266,16;46346,72;4,4;49,982;0;71076,783;62733,67;124,154;45645;29,231;24,812;49,145;0;10000;1100085399;1;236,709;298,838;352,402;0;0,166
07:30;66372,924;50,007;0;72934,246;70033,958;0,386;0,46;38815;89,992;0;3000;2000133842;7;233,94;242,746;242,944;0,172;4;84257,055;44266,17;46346,73;4,4;50,006;0;71077,033;62733,806;300,288;45647;70,64;46,624;71,424;0;10000;1100085399;2;236,136;324,8;350,224;0;0,203
07:45;66372,968;49,994;0;72934,495;70034,208;0,754;0,804;38815;175,815;0;3000;2000133842;7;233,619;250,911;251,46;0,161;4;84257,107;44266,19;46346,77;4,4;49,993;0;71077,284;62734,023;880,312;45649;206,592;117,912;145,368;0;10000;1100085399;7;235,168;334,368;352,416;0;0,149
