CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
08:15;66026,559;49,985;0;72387,116;69508,707;0;0;38549;0;0;3000;2000133842;3;235,546;179,692;549;0;;;;;;;;;;;;;;;;;;;;;;;
08:30;66026,559;49,994;0;72387,366;69508,707;0;0;38549;0;0;3000;2000133842;3;234,953;221,705;549;0;;;;;;;;;;;;;;;;;;;;;;;
08:45;66026,559;49,984;0;72387,616;69508,909;0,009;0,028;38550;1,9;0;3000;2000133842;7;234,859;202,954;262,546;0,181;3,969;83829,842;44043,53;46111,35;4,4;49,589;0;70547,286;62352,883;0;43631;0;2,189;11,583;0;9133,858;1100085399;2;233,165;197,803;150,748;0;0
09:00;66026,56;49,991;0;72387,864;69509,116;0,017;0,049;38553;3,711;0;3000;2000133842;7;235,32;207,031;260,219;0,191;4;83829,842;44043,53;46111,35;4,4;49,991;0;70547,537;62352,883;0;43631;0;1,388;11,318;0;10000;1100085399;2;236,14;163,31;142,395;0;0
09:15;66026,564;50,005;0;72388,114;69509,366;0,068;0,142;38553;15,68;0;3000;2000133842;7;235,078;205,063;206,227;0,18;4;83829,842;44043,53;46111,35;4,4;50,003;0;70547,786;62352,883;0;43631;0;5;24,953;0;10000;1100085399;2;236,383;271,406;290,461;0;0
09:30;66026,57;50,008;0;72388,365;69509,617;0,092;0,163;38553;21,344;0;3000;2000133842;7;235,226;225,695;225,961;0,197;4;83829,842;44043,53;46111,35;4,4;50,006;0;70548,036;62352,883;0;43631;0;5,26;29,614;0;10000;1100085399;2;236,937;309,898;351,882;0;0
09:45;66026,578;49,977;0;72388,614;69509,866;0,145;0,217;38553;33,677;0;3000;2000133842;7;235,044;237,874;238,677;0,205;4;83829,85;44043,53;46111,35;4,4;49,977;0;70548,287;62353,002;139,75;43633;32,68;21,18;44,352;0;10000;1100085399;7;235,68;327,523;354,258;0;0,131
