CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
08:15;66627,36;49,989;0;73225,288;70316,274;0,812;0,834;38922;191,484;0;3000;2000133842;7;236,191;260,095;260,635;0,156;4;84568,243;44427,86;46518,16;4,4;49,986;0;71361,642;62957,929;791,961;46588;187,512;111,63;133,819;0;2564,118;1100085399;7;237,15;339,661;356,598;0;0,182
08:30;66627,4;49,994;0;73225,538;70316,524;0,684;0,716;38922;161,457;0;3000;2000133842;7;236,461;261,622;262,134;0,155;4;84568,297;44427,89;46518,19;4,4;49,992;0;71361,892;62958,179;895,606;46588;211,937;118,488;145,669;0;2624;1100085399;7;237,126;347,835;346,811;0;0,233
08:45;66627,46;49,978;0;73225,788;70316,774;1;0,98;38922;236,787;0;3000;2000133842;7;237,048;270,449;270,709;0,163;4;84568,354;44427,92;46518,23;4,4;49,976;0;71362,142;62958,362;957,559;46589;227,394;130,551;157,937;0;2682,205;1100085399;7;237,764;344,843;361,843;0;0,199
09:00;66627,526;49,998;0;73226,039;70317,024;1,114;1,106;38922;263,835;0;3000;2000133842;7;237,204;264,898;265,559;0,159;4;84568,44;44427,96;46518,28;4,4;49,996;0;71362,393;62958,613;1420,685;46589;337,504;185,417;217,992;0;2702;1100085399;7;237,945;361,394;359,283;0;0,273
09:15;66627,606;50,008;0;73226,289;70317,274;1,349;1,3;38922;319,85;0;3000;2000133842;7;237,291;269,583;269,929;0,154;4;84568,532;44428,01;46518,34;4,4;50,007;0;71362,642;62958,827;1527,535;46590;363,165;202,433;231,268;0;2685,071;1100085399;7;237,984;346,52;364,772;0;0,248
09:30;66627,708;50,017;0;73226,54;70317,526;1,713;1,606;38922;406,85;0;3000;2000133842;7;237,693;274,079;274,551;0,199;4;84568,663;44428,08;46518,42;4,4;50,015;0;71362,892;62959,077;2210,746;46590;526,246;283,159;315,421;0;2677;1100085399;7;238,206;358,429;358,738;0;0,272
09:45;66627,846;49,959;0;73226,788;70317,774;2,329;2,109;38922;552,96;0;3000;2000133842;7;237,508;279,952;280,544;0,22;4;84568,844;44428,18;46518,52;4,4;49,957;0;71363,142;62959,327;3018,27;46590;718,571;394,437;428,984;0;2677;1100085399;7;238,198;360,262;356,762;0;0,269
10:00;66627,936;49,983;0;73227,04;70318,026;1,507;1,42;38922;357,992;0;3000;2000133842;7;237,785;275,273;275,867;0,192;4;84568,951;44428,24;46518,59;4,4;49,981;0;71363,392;62959,543;1768,913;46591;421,866;236,921;272,654;0;2641;1100085399;7;238,591;345,606;355,283;0;0,235
10:15;66627,998;50,005;0;73227,288;70318,274;1,044;1,01;38922;248,152;0;3000;2000133842;7;238,037;275,112;275,68;0,148;4;84569,01;44428,27;46518,62;4,4;50,003;0;71363,642;62959,722;983,159;46593;233,627;131,659;159,532;0;2487,214;1100085399;7;238;338,865;364,595;0;0,222
10:30;66628,182;50,009;0;73227,539;70318,525;3,134;2,887;38922;737,25;0;3000;2000133842;7;235,916;269,844;270,359;0,219;4;84569,138;44428,34;46518,7;4,4;50,008;0;71363,891;62959,876;2185,488;46596;516,236;314,22;332,213;0;2248,205;1100085399;7;236,465;352,677;376,465;0;0,201
10:45;66628,328;49,989;0;73227,788;70318,774;2,477;2,219;38922;580,071;0;3000;2000133842;7;234,247;278,803;279,496;0,221;4;84569,219;44428,38;46518,74;4,4;49,987;0;71364,142;62959,974;1268,82;46599;297,25;219,547;244,852;0;2535,484;1100085399;2;234,094;310,867;384,344;0;0,128
11:00;66628,446;50,006;0;73228,038;70319,024;2,031;1,912;38922;475,74;0;3000;2000133842;7;234,284;267,37;267,89;0,205;4;84569,317;44428,43;46518,8;4,4;50,005;0;71364,392;62960,143;1661,173;46601;389,921;229,362;253,126;0;3159,764;1100085399;6;234,654;340,441;365,228;0;0,226
11:15;66628,589;49,994;0;73228,29;70319,275;2,424;2,214;38922;567,814;0;3000;2000133842;7;234,347;274,031;274,45;0,23;4;84569,403;44428,48;46518,85;4,4;49,991;0;71364,642;62960,264;1474,242;46605;346,039;222,031;258,906;0;2350,977;1100085399;7;234,586;326,68;373,969;0;0,161
11:30;66628,766;50,002;0;73228,54;70319,525;3,016;2,742;38922;710,205;0;3000;2000133842;7;235,502;274,913;275,315;0,235;4;84569,529;44428,55;46518,92;4,4;50;0;71364,892;62960,407;2133,189;46608;501,173;310,307;342,386;0;2363,622;1100085399;7;235,008;338,055;379,764;0;0,163
11:45;66628,973;49,988;0;73228,79;70319,776;3,466;3,111;38922;816,948;0;3000;2000133842;7;235,792;277,896;278,452;0,243;4;84569,698;44428,64;46519,03;4,4;49,986;0;71365,142;62960,569;2683,217;46610;630,235;382,852;412,948;0;2397,757;1100085399;6;234,913;342,27;371,652;0;0,142
12:00;66629,18;49,994;0;73229,036;70320,022;3,579;3,356;38922;846;0;3000;2000133842;7;236,511;266,786;267,214;0,244;4;84569,955;44428,77;46519,17;4,4;49,992;36;71365,389;62960,799;4400,75;46611;1035,929;559,134;600,411;0;2585;1100085399;8;235,446;346,821;354,259;0;0,237
12:15;66629,371;50,004;0;73229,286;70320,272;3,264;2,991;38922;772,217;0;3000;2000133842;7;236,477;273,296;273,6;0,243;4;84569,992;44428,8;46519,2;4,4;50,002;0;71365,64;62960,858;732,216;46616;172,06;156,526;173,345;0;5198,466;1100085399;6;234,957;325,043;391,647;0;0,124
12:30;66629,422;50,023;0;73229,537;70320,523;0,842;0,844;38922;198,462;0;3000;2000133842;7;236;267,06;267,564;0,165;4;84570,046;44428,83;46519,23;4,4;50,022;0;71365,891;62961,064;881,111;46618;206,615;125,419;143,65;0;8796,462;1100085399;7;234,966;334,53;344,795;0;0,192
12:45;66629,469;49,963;0;73229,789;70320,775;0,788;0,819;38922;185,162;0;3000;2000133842;7;235,372;258,957;259,376;0,175;4;84570,109;44428,86;46519,27;4,4;49,961;0;71366,142;62961,315;1047,629;46618;244,845;132,397;161,448;0;9378;1100085399;7;234,284;347,991;348,509;0;0,258
13:00;66629,551;49,997;0;73230,04;70321,025;1,4;1,383;38922;329,357;0;3000;2000133842;7;235,379;258,468;258,944;0,185;4;84570,194;44428,91;46519,32;4,4;49,996;36;71366,392;62961,526;1433,214;46619;334,992;192,183;215,508;0;7849,175;1100085399;8;234;345,429;364,571;0;0,237
13:15;66629,78;49,982;0;73230,29;70321,276;3,878;3,546;38922;915,286;0;3000;2000133842;7;236,137;272,484;272,802;0,246;4;84570,432;44429,02;46519,45;4,4;49,98;0;71366,642;62961,711;4057,952;46620;953,246;523,976;560,151;0;5754,913;1100085399;7;234,762;349,444;375,286;0;0,194
13:30;66629,842;50,013;0;73230,54;70321,526;1,032;1,019;38922;243,222;0;3000;2000133842;7;236,144;266,405;266,968;0,18;4;84570,487;44429,06;46519,49;4,4;50,011;0;71366,892;62961,854;892,135;46623;209,04;140,437;164,817;0;8257,413;1100085399;7;234,437;321,484;342,484;0;0,188
13:45;66629,94;49,963;0;73230,789;70321,774;1,675;1,593;38922;394,528;0;3000;2000133842;7;235,738;268,328;268,744;0,212;4;84570,616;44429,13;46519,57;4,4;49,961;0;71367,143;62962,105;2186,69;46623;511,46;272,444;306,444;0;10000;1100085399;7;234,111;351,46;353,667;0;0,257
14:00;66630,093;49,988;0;73231,04;70322,025;2,612;2,44;38922;615,228;0;3000;2000133842;7;235,519;268,354;268,756;0,232;4;84570,813;44429,23;46519,68;4,4;49,986;0;71367,392;62962,354;3381,056;46623;791,96;410,111;447,127;0;10000;1100085399;7;234,167;351,556;354,532;0;0,244
14:15;66630,659;49,965;0;73231,288;70322,273;9,685;8,914;38922;2293,88;0;3000;2000133842;7;236,639;272,184;270,992;0,336;4;84571,32;44429,49;46519,95;4,4;49,962;0;71367,642;62962,547;8633,714;46624;2033,905;1161,548;1204,738;0;8685,429;1100085399;7;235,159;370,881;345,024;0;0,236
14:30;66631,217;49,973;0;73231,539;70322,524;9,395;8,981;38922;2223,339;0;3000;2000133842;7;236,617;261,559;261,701;0,331;4;84571,982;44429,83;46520,29;4,4;49,97;0;71367,891;62962,763;11165,286;46625;2634,222;1636,754;1676,905;0;6314,476;1100085399;7;235,556;354,302;330,81;0;0,234
14:45;66631,71;49,966;0;73231,789;70322,774;8,308;8,143;38922;1964,905;0;3000;2000133842;7;236,467;254,214;254,571;0,311;4;84572,639;44430,18;46520,66;4,4;49,963;0;71368,141;62963,013;11088,784;46625;2611,104;1722,032;1806,136;0;7706;1100085399;7;235,408;355,808;342,48;0;0,268
15:00;66632,185;49,98;0;73232,039;70323,024;8,061;7,926;38922;1906,103;0;3000;2000133842;7;236,402;253,508;253,897;0,302;4;84573,27;44430,49;46520,99;4,4;49,977;0;71368,39;62963,263;10792,528;46625;2542,736;1443,584;1497,136;0;7706;1100085399;7;235,496;343,472;346,392;0;0,275
15:15;66632,935;49,992;0;73232,289;70323,275;12,659;12,951;38922;3004,047;0;3000;2000133842;7;237,33;245,977;246,391;0,383;4;84574,294;44431,03;46521,54;4,4;49,991;0;71368,641;62963,513;17254,827;46625;4085,102;2177,094;2228,543;0;7706;1100085399;7;236,772;332,535;335,11;51,606;0,27
15:30;66633,516;49,994;0;73232,538;70323,524;9,758;10,186;38922;2314,365;0;3000;2000133842;7;236,975;239,992;240,444;0,341;4;84575,085;44431,44;46521,97;4,4;49,992;0;71368,892;62963,764;13218,984;46625;3118,543;1863,071;1890,354;0;7706;1100085399;7;235,551;327,291;329,583;88,205;0,274
15:45;66634,008;50,002;0;73232,789;70323,775;8,287;8,387;38922;1964,714;0;3000;2000133842;7;236,783;246,619;247,063;0,323;4;84575,733;44431,78;46522,32;4,4;50,001;0;71369,141;62964,013;11006,472;46625;2596,088;1617,272;1697,616;0;7706;1100085399;7;235,392;316,888;338,376;80,192;0,274
16:00;66634,07;49,995;0;73233,038;70324,024;1,036;1,083;38922;244,579;0;3000;2000133842;7;236,296;252,183;252,389;0,193;4;84575,817;44431,82;46522,37;4,4;49,993;0;71369,392;62964,239;1382,449;46625;324,244;181,969;225,283;0;7742,126;1100085399;6;234,732;324,331;343,803;22,52;0,269
16:15;66634,137;49,961;0;73233,288;70324,274;1,149;1,143;38922;271,764;0;3000;2000133842;7;236,674;262,567;262,953;0,207;4;84575,905;44431,87;46522,43;4,4;49,959;0;71369,642;62964,476;1498,039;46626;351,606;188,26;228,843;0;10000;1100085399;7;235;341,567;342,803;0;0,267
16:30;66634,187;49,979;0;73233,539;70324,525;0,836;0,834;38922;197,614;0;3000;2000133842;7;236,693;268,465;268,992;0,19;4;84575,964;44431,9;46522,46;4,4;49,975;0;71369,891;62964,691;1013,317;46627;237,722;120,976;159,19;0;10000;1100085399;7;235;340,063;353,143;0;0,251
16:45;66634,314;50,028;0;73233,788;70324,774;2,162;1,956;38922;511,384;0;3000;2000133842;7;236,726;280,304;280,744;0,23;4;84576,13;44431,98;46522,56;4,4;50,026;0;71370,142;62964,942;2807,333;46627;660,135;346,889;387,254;0;10000;1100085399;7;235,27;357,706;357,595;0;0,23
17:00;66634,459;49,995;0;73234,04;70325,025;2,438;2,223;38922;577,051;0;3000;2000133842;7;236,785;277,376;277,957;0,231;4;84576,319;44432,08;46522,67;4,4;49,992;0;71370,394;62965,194;3167,658;46627;746,564;396,641;437,624;0;10000;1100085399;7;235,838;357,205;357,521;0;0,226
17:15;66634,623;49,977;0;73234,291;70325,277;2,682;2,398;38922;634,65;0;3000;2000133842;7;236,75;282,282;282,752;0,238;4;84576,532;44432,19;46522,79;4,4;49,975;0;71370,643;62965,443;3503,181;46627;826,345;460,94;501,871;0;10000;1100085399;7;236,009;353,371;357,983;0;0,254
17:30;66634,707;49,977;0;73234,536;70325,522;1,437;1,343;38922;339,805;0;3000;2000133842;7;236,693;276,646;277,221;0,207;4;84576,629;44432,24;46522,85;4,4;49,975;0;71370,888;62965,656;1622,053;46628;382,354;220,708;245,575;0;10000;1100085399;7;235,938;345,053;360,841;0;0,218
17:45;66634,863;50,024;0;73234,787;70325,773;2,648;2,49;38922;627,111;0;3000;2000133842;7;236,85;270,137;270,462;0,229;4;84576,826;44432,34;46522,96;4,4;50,023;0;71371,139;62965,906;3345,889;46628;789,786;404,154;436,308;0;10000;1100085399;7;236,068;358,675;355,752;0;0,252
18:00;66635,231;49,983;0;73235,037;70326,022;6,265;5,987;38922;1485,923;0;3000;2000133842;7;237,162;261,487;261,983;0,274;4;84577,229;44432,56;46523,18;4,4;49,981;0;71371,391;62966,122;6711,28;46629;1587,458;857,483;895,542;0;10000;1100085399;7;236,449;362,703;372,432;0;0,209
18:15;66635,414;49,972;0;73235,287;70326,273;3,034;2,851;38922;718,222;0;3000;2000133842;7;236,812;266,587;267,111;0,231;4;84577,468;44432,68;46523,31;4,4;49,971;0;71371,641;62966,373;3949,556;46629;931,19;536,635;582,294;0;10000;1100085399;7;235,698;369,087;355,016;0;0,245
18:30;66635,452;49,958;0;73235,537;70326,523;0,631;0,67;38922;149,04;0;3000;2000133842;7;236,684;259,532;259,881;0,188;4;84577,518;44432,7;46523,35;4,4;49,955;0;71371,889;62966,621;837,36;46629;196,536;106,512;141,4;0;10000;1100085399;7;235,272;348,632;348,648;0;0,276
18:45;66635,459;50,011;0;73235,787;70326,758;0,115;0,165;38923;26,773;0;3000;2000133842;7;236,275;224,891;254,406;0,213;4;84577,525;44432,71;46523,36;4,4;50,008;0;71372,141;62966,712;117,612;46629;27,473;20,217;44,876;0;10000;1100085399;2;234,992;302,209;316,473;0;0,28
19:00;66635,499;49,972;0;73236,036;70327,007;0,685;0,852;38923;161,336;0;3000;2000133842;7;236,013;214,953;215,297;0,174;4;84577,571;44432,73;46523,39;4,4;49,97;0;71372,39;62966,912;780,219;46631;182,688;109,336;131,164;0;10000;1100085399;7;234,656;341,75;350,891;0;0,257
19:15;66635,52;49,969;0;73236,286;70327,258;0,355;0,433;38923;83,43;0;3000;2000133842;7;235,631;240,164;241,023;0,194;4;84577,587;44432,74;46523,4;4,4;49,967;0;71372,64;62967,12;276,273;46632;64,281;33,742;63,094;0;10000;1100085399;7;234,031;347,219;350,805;0;0,255
19:30;66635,558;49,963;0;73236,537;70327,508;0,641;0,671;38923;150,633;0;3000;2000133842;7;235,488;262,578;262,813;0,188;4;84577,621;44432,76;46523,42;4,4;49,96;0;71372,889;62967,286;577,866;46634;134,882;82,409;105,276;0;10000;1100085399;7;233,992;339,63;363,543;0;0,209
19:45;66635,561;49,968;0;73236,786;70327,742;0,055;0,096;38924;12,551;0;3000;2000133842;7;235,209;232,717;253,299;0,234;4;84577,628;44432,76;46523,43;4,4;49,966;0;71373,14;62967,372;98,563;46634;22,867;13,906;35,93;0;9605,75;1100085399;2;233,578;314,563;310,766;0;0,25
20:00;66635,561;50,001;0;73237,021;70327,812;0,005;0,016;38924;1,131;0;3000;2000133842;3;235,098;208,747;425,97;0,216;4;84577,628;44432,76;46523,43;4,4;49,999;0;71373,305;62967,372;0;46634;0;1,047;19,824;0;9851,576;1100085399;2;233,612;242,376;263,459;0;0,232
