CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:15;66661,973;50,03;0;73264,122;70354,345;0;0;38932;0;0;3000;2000133842;0;236,8;170;549;0;;;;;;;;;;;;;;;;;;;;;;;
06:30;66661,973;49,992;0;73264,372;70354,407;0,004;0,012;38933;0,8;0;3000;2000133842;7;236,651;213,355;444,982;0,09;4;84610,264;44449,7;46541,42;4,4;49,99;0;71399,849;62990,173;0;46709;0;2,479;12,938;0;7916,667;1100085399;2;235,917;146,104;166,708;0;0
06:45;66661,975;49,976;0;73264,622;70354,644;0,045;0,103;38934;10,415;0;3000;2000133842;7;236,21;203,068;222,797;0,201;4;84610,264;44449,7;46541,42;4,4;49,975;0;71400,101;62990,173;0;46709;0;2,235;11,58;0;10000;1100085399;2;235,748;121,462;143,496;0;0
07:00;66661,988;49,981;0;73264,867;70354,889;0,216;0,292;38934;50,719;0;3000;2000133842;7;236,126;238,439;239,237;0,2;4;84610,272;44449,7;46541,42;4,4;49,979;0;71400,346;62990,275;167,982;46712;39,412;30,325;50,719;0;10000;1100085399;7;235,754;270,412;320,544;0;0,129
07:15;66662,014;49,961;0;73265,117;70355,139;0,432;0,488;38934;101,669;0;3000;2000133842;7;235,946;256,186;256,424;0,178;4;84610,299;44449,71;46541,44;4,4;49,96;0;71400,597;62990,448;423,915;46714;99,458;61,042;86,042;0;10000;1100085399;7;235,254;329,398;362,619;0;0,196
07:30;66662,054;49,973;0;73265,369;70355,391;0,679;0,688;38934;159,764;0;3000;2000133842;7;235,835;269,961;270,504;0,176;4;84610,351;44449,74;46541,48;4,4;49,97;0;71400,846;62990,697;896,079;46714;210,127;118,603;142,151;0;10000;1100085399;7;235,063;352,714;356,27;0;0,237
07:45;66662,112;49,991;0;73265,617;70355,639;0,994;0,97;38934;233,597;0;3000;2000133842;7;235,403;270,169;270,798;0,171;4;84610,428;44449,79;46541,52;4,4;49,988;0;71401,096;62990,947;1286,064;46714;301,656;168,2;195,104;0;10000;1100085399;7;234,968;360,104;365,08;0;0,223
