CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:45;66508,454;49,974;0;73118,593;70212,897;0;0;38883;0;0;3000;2000133842;3;236,831;215,483;549;0;;;;;;;;;;;;;;;;;;;;;;;
07:00;66508,455;49,977;0;73118,844;70213,096;0,034;0,077;38885;7,726;0;3000;2000133842;7;236,574;208,726;271,675;0,249;3,966;84418,605;44350,2;46436,59;4,4;49,545;0;71257,698;62875,197;0,784;46303;0,181;7,052;21,759;0;9137,931;1100085399;7;234,94;234,621;257,871;0;0,003
07:15;66508,467;49,968;0;73119,095;70213,348;0,203;0,279;38885;47,626;0;3000;2000133842;7;236,4;238,739;239,617;0,231;4;84418,616;44350,2;46436,6;4,4;49,966;0;71257,949;62875,353;196,783;46305;46,374;35,539;56,687;0;10000;1100085399;6;236,8;337,174;354,913;0;0,181
07:30;66508,481;49,977;0;73119,346;70213,598;0,23;0,297;38885;54,102;0;3000;2000133842;7;235,958;251,039;252,055;0,225;4;84418,623;44350,21;46436,6;4,4;49,976;0;71258,197;62875,437;118,016;46309;27,685;26,449;51,402;0;10000;1100085399;2;236,102;312,244;369,78;0;0,152
07:45;66508,505;49,99;0;73119,595;70213,848;0,405;0,458;38885;95,294;0;3000;2000133842;7;235,837;257,492;258,063;0,209;4;84418,644;44350,22;46436,62;4,4;49,987;0;71258,447;62875,572;343,889;46312;80,984;51,651;75,048;0;10000;1100085399;7;236,183;315,913;369,643;0;0,198
08:00;66508,544;50,009;0;73119,845;70214,097;0,668;0,667;38885;157,571;0;3000;2000133842;7;236,257;275,81;276,23;0,171;4;84418,684;44350,24;46436,64;4,4;50,007;0;71258,699;62875,759;659,457;46313;155,512;103,402;112,984;0;10000;1100085399;2;236,236;380,22;363,693;0;0,184
08:15;66508,583;50,017;0;73120,096;70214,349;0,653;0,642;38885;153,714;0;3000;2000133842;7;235,923;281,04;281,611;0,16;4;84418,74;44350,28;46436,67;4,4;50,016;0;71258,948;62875,928;937,904;46315;221,208;185,816;111,232;0;10000;1100085399;7;236,152;381;347,016;0;0,201
