CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
07:30;66079,968;49,971;0;72530,12;69644,746;0;0;38632;0;0;3000;2000133842;3;233,747;200,733;549;0;;;;;;;;;;;;;;;;;;;;;;;
07:45;66079,969;49,965;0;72530,371;69644,905;0,019;0,051;38633;4,252;0;3000;2000133842;7;232,937;209,033;312,87;0,129;3,957;83894;44076,83;46147,35;4,4;49,432;0;70684,489;62444,063;0;44208;0;1,553;13,638;0;9042,553;1100085399;2;233,266;177,021;162,585;0;0
08:00;66079,976;49,999;0;72530,62;69645,154;0,121;0,197;38633;27,907;0;3000;2000133842;7;233,112;225,132;225,411;0,187;4;83894;44076,83;46147,35;4,4;50;0;70684,74;62444,067;4,931;44209;1,154;2,338;14,554;0;9753,431;1100085399;6;235,3;121,962;145,377;0;0,003
08:15;66079,995;50,001;0;72530,871;69645,405;0,34;0,408;38633;78,695;0;3000;2000133842;7;232,712;244,586;244,938;0,154;4;83894,023;44076,84;46147,36;4,4;49,999;0;70684,99;62444,268;394,039;44211;92,219;53,281;79,906;0;10000;1100085399;7;235,258;340,125;350;0;0,199
08:30;66080,03;50,008;0;72531,12;69645,654;0,602;0,631;38633;139,819;0;3000;2000133842;7;232,739;260,157;260,598;0,129;4;83894,058;44076,85;46147,39;4,4;50,006;0;70685,24;62444,463;589,78;44212;138,024;80,213;104,803;0;10000;1100085399;7;234,756;337,26;358,685;0;0,166
08:45;66080,08;49,988;0;72531,371;69645,905;0,854;0,824;38633;198,205;0;3000;2000133842;7;232,481;274,559;275,063;0,13;4;83894,104;44076,88;46147,42;4,4;49,987;0;70685,488;62444,645;774,23;44214;181,563;107,079;139,444;0;10000;1100085399;7;234,802;345,643;363,944;0;0,168
09:00;66080,162;50,017;0;72531,621;69646,155;1,41;1,327;38633;327,693;0;3000;2000133842;7;232,594;270,929;271,465;0,158;4;83894,197;44076,93;46147,47;4,4;50,016;0;70685,739;62444,863;1551,961;44215;364,843;210,772;237,22;0;10000;1100085399;7;235,362;347,181;360,598;0;0,143
