CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
08:30;66301,095;50,023;0;72852,583;69954,766;1,027;1,052;38790;239,841;0;3000;2000133842;7;233,828;254,286;254,579;0,129;4;84169,349;44220,46;46298,42;4,4;50,02;0;70997,292;62670,776;885,748;45399;210,087;124,89;149,945;0;10000;1100085399;7;237,22;330,504;358,362;0;0,185
08:45;66301,129;49,979;0;72852,834;69955,017;0,572;0,626;38790;133,087;0;3000;2000133842;7;233,261;251,205;251,724;0,148;4;84169,386;44220,48;46298,45;4,4;49,977;0;70997,541;62670,991;605,817;45400;143,286;85,937;107,635;0;10000;1100085399;7;237,254;323,222;347,492;0;0,198
09:00;66301,151;50;0;72853,084;69955,267;0,385;0,437;38790;89,208;0;3000;2000133842;7;232,212;256,928;257,128;0,153;4;84169,42;44220,5;46298,47;4,4;49,998;0;70997,791;62671,241;559,584;45400;131,832;71,352;97,552;0;10000;1100085399;7;236,312;332,024;335,592;0;0,178
09:15;66301,178;50,01;0;72853,333;69955,516;0,464;0,538;38790;107,23;0;3000;2000133842;7;232,11;241,698;242,183;0,14;4;84169,438;44220,51;46298,49;4,4;50,008;0;70998,042;62671,366;302,953;45402;71,236;45,677;71,535;0;10000;1100085399;2;235,835;300,89;349,882;0;0,123
09:30;66301,209;50,032;0;72853,584;69955,766;0,544;0,603;38790;126,055;0;3000;2000133842;7;232,368;247,874;248,157;0,147;4;84169,461;44220,52;46298,5;4,4;50,029;0;70998,292;62671,503;382,52;45405;89,85;52,126;79,465;0;10000;1100085399;7;235,795;289,677;351,197;0;0,212
09:45;66301,245;49,988;0;72853,834;69956,016;0,608;0,657;38790;140,952;0;3000;2000133842;7;232,47;250,968;251,294;0,149;4;84169,502;44220,54;46298,53;4,4;49,986;18;70998,542;62671,711;685,325;45406;161,127;100,413;126,944;0;10000;1100085399;8;235,754;315,016;341,571;0;0,185
10:00;66301,442;50,006;0;72854,084;69956,267;3,364;3,262;38790;786,175;0;3000;2000133842;7;233,71;253,643;254,135;0,207;4;84169,755;44220,67;46298,67;4,4;50,005;0;70998,793;62671,933;4235,817;45407;1004,151;548,31;573,762;0;10000;1100085399;7;237,087;344,167;348,651;0;0,179
10:15;66301,655;49,997;0;72854,335;69956,517;3,638;3,455;38790;850,672;0;3000;2000133842;7;233,85;260,008;260,6;0,218;4;84170,006;44220,81;46298,81;4,4;49,995;0;70999,041;62672,146;4238,46;45408;1003,782;562,234;601,218;0;10000;1100085399;7;236,629;340,016;353,685;0;0,16
10:30;66302,102;50,029;0;72854,584;69956,766;7,656;7,511;38790;1789,081;0;3000;2000133842;7;233,606;252,661;253,016;0,281;4;84170,613;44221,11;46299,13;4,4;50,028;0;70999,292;62672,397;10184,472;45408;2416,184;1590,896;1650,072;0;10000;1100085399;7;236,936;336,48;358,008;0;0,255
10:45;66302,525;49,982;0;72854,834;69957,017;7,104;6,823;38790;1662,46;0;3000;2000133842;7;233,828;256,198;256,524;0,299;4;84171,138;44221,39;46299,42;4,4;49,981;0;70999,543;62672,614;8689,5;45409;2060,532;1384,683;1447,294;0;10000;1100085399;7;236,484;356,476;348,071;0;0,212
11:00;66302,968;50,007;0;72855,086;69957,268;7,575;7,464;38790;1774,835;0;3000;2000133842;7;234,163;250,213;250,504;0,302;4;84171,591;44221,63;46299,67;4,4;50,005;0;70999,792;62672,826;7577,5;45410;1793,651;1218,865;1322,119;0;10000;1100085399;7;236,183;360,635;339,325;0;0,241
11:15;66303,267;49,996;0;72855,335;69957,518;5,031;4,762;38790;1178,349;0;3000;2000133842;7;233,986;261,667;262,214;0,265;4;84171,953;44221,82;46299,87;4,4;49,994;0;71000,042;62673,044;5986,587;45411;1419,238;974,714;1015,524;0;10000;1100085399;7;236,643;349,77;336,857;0;0,234
11:30;66303,634;50,007;0;72855,586;69957,768;6,336;5,645;38790;1486,661;0;3000;2000133842;7;234,429;278,766;279,129;0,273;4;84172,261;44221,98;46300,04;4,4;50,004;0;71000,292;62673,232;5137,903;45413;1221,685;985,726;1049,685;0;10000;1100085399;7;237,145;391,177;369,185;0;0,219
11:45;66303,948;49,988;0;72855,836;69958,018;5,174;4,723;38790;1214,789;0;3000;2000133842;7;234,417;272,088;272,579;0,271;4;84172,656;44222,18;46300,25;4,4;49,986;0;71000,544;62673,452;6309,591;45414;1502,426;1059,452;1096,009;0;10000;1100085399;7;237,07;353,574;341,452;0;0,185
12:00;66304,351;50,019;0;72856,087;69958,27;6,768;6,194;38790;1587,609;0;3000;2000133842;7;234,443;270,113;270,435;0,283;4;84173,167;44222,45;46300,53;4,4;50,016;0;71000,794;62673,701;8466,202;45414;2012,553;1613,07;1623,43;0;10000;1100085399;7;237,482;350,737;351,088;0;0,261
12:15;66304,62;50,009;0;72856,332;69958,514;4,923;4,558;38790;1152,5;0;3000;2000133842;7;233,892;265,491;264,705;0,251;4;84173,524;44222,63;46300,71;4,4;50,007;0;71001,04;62673,948;6376,407;45414;1515,796;962,301;1000,655;0;10000;1100085399;7;237,46;352,088;344,212;0;0,206
12:30;66305,02;50,009;0;72856,583;69958,766;6,705;6,422;38790;1578,159;0;3000;2000133842;7;235,038;259,841;259,372;0,28;4;84174,052;44222,91;46301,01;4,4;50,007;0;71001,292;62674,199;8684,894;45414;2066,097;1485,54;1542,735;0;10000;1100085399;7;237,283;359,487;336,442;0;0,247
12:45;66305,51;50,003;0;72856,835;69959,017;8,354;8,298;38790;1953,579;0;3000;2000133842;7;233,452;248,325;247,982;0,297;4;84174,641;44223,21;46301,32;4,4;50;0;71001,541;62674,449;10073,088;45414;2383,681;1595,053;1659,283;0;10000;1100085399;7;235,965;362,027;344,867;0;0,243
13:00;66305,898;50,02;0;72857,084;69959,266;6,711;6,633;38790;1558,573;0;3000;2000133842;7;231,773;251,815;251,306;0,282;4;84175,155;44223,49;46301,6;4,4;50,018;0;71001,793;62674,7;8616,832;45414;2021,736;1410,16;1421,576;0;10000;1100085399;7;234,216;344,192;350,28;0;0,231
13:15;66306,224;50,012;0;72857,335;69959,518;5,571;5,402;38790;1296,585;0;3000;2000133842;7;232,562;252,301;252,236;0,256;4;84175,569;44223,69;46301,82;4,4;50,01;0;71002,042;62674,949;7200,303;45414;1691,738;1294,721;1336,779;0;10000;1100085399;14;234,656;359,336;353,344;0;0,23
13:30;66306,494;49,995;0;72857,586;69959,768;4,513;4,363;38790;1053,135;0;3000;2000133842;7;233,302;255,921;256,238;0,246;4;84175,916;44223,88;46302,02;4,4;49,993;0;71002,292;62675,2;5821,278;45414;1368,238;1112,802;1169,278;0;10000;1100085399;7;234,77;358,365;348,857;0;0,247
13:45;66306,634;49,996;0;72857,835;69960,018;2,407;2,25;38790;560,905;0;3000;2000133842;7;233,186;265,77;266,222;0,221;4;84176,1;44223,98;46302,13;4,4;49,995;0;71002,542;62675,449;3117,143;45414;731,786;393,802;440,516;0;10000;1100085399;7;234,913;340;345,167;0;0,244
14:00;66306,824;49,97;0;72858,084;69960,267;3,3;2,955;38790;768,427;0;3000;2000133842;7;232,832;276,944;277,234;0,229;4;84176,334;44224,1;46302,26;4,4;49,968;0;71002,793;62675,7;3912,912;45414;918,328;652,8;707,976;0;10000;1100085399;7;234,624;344,088;348,04;0;0,263
14:15;66306,963;49,978;0;72858,335;69960,518;2,378;2,21;38790;555,205;0;3000;2000133842;7;233,613;268,953;269,504;0,218;4;84176,515;44224,19;46302,37;4,4;49,976;0;71003,042;62675,949;3100,286;45414;727,294;459,31;497,905;0;10000;1100085399;7;234,714;336,833;346,778;0;0,23
14:30;66307,061;49,988;0;72858,585;69960,768;1,679;1,672;38790;391,698;0;3000;2000133842;7;233,55;253,085;253,566;0,193;4;84176,619;44224,25;46302,43;4,4;49,986;0;71003,292;62676,144;1758,295;45415;411,612;240,194;267,434;0;10000;1100085399;7;234,264;316,628;346,481;0;0,224
14:45;66307,13;50,001;0;72858,834;69961,017;1,184;1,218;38790;276,056;0;3000;2000133842;7;233,426;249,848;250,232;0,162;4;84176,69;44224,28;46302,48;4,4;50;0;71003,543;62676,345;1197,175;45416;278,786;151,452;178,27;0;10000;1100085399;7;233,206;327,167;341,19;0;0,225
15:00;66307,205;50,003;0;72859,085;69961,268;1,268;1,288;38790;294,856;0;3000;2000133842;7;232,625;253,072;253,688;0,169;4;84176,788;44224,34;46302,54;4,4;50,001;0;71003,792;62676,594;1663,685;45416;387,871;217,516;253,097;0;10000;1100085399;7;233,524;341,403;340,137;0;0,265
15:15;66307,271;49,984;0;72859,336;69961,518;1,147;1,127;38790;266,535;0;3000;2000133842;7;232,739;261,772;262,157;0,153;4;84176,875;44224,38;46302,59;4,4;49,982;0;71004,042;62676,844;1473,118;45416;345,087;182,315;215,409;0;10000;1100085399;7;234,591;339,031;344,969;0;0,283
15:30;66307,344;49,986;0;72859,585;69961,768;1,245;1,222;38790;289,833;0;3000;2000133842;7;233;261,556;262,008;0,159;4;84176,972;44224,43;46302,65;4,4;49,984;0;71004,294;62677,096;1617,362;45416;378,929;203,567;240,181;0;10000;1100085399;7;234,457;346,772;341,803;0;0,272
15:45;66307,433;50,049;0;72859,836;69962,019;1,515;1,448;38790;353,43;0;3000;2000133842;7;233,613;265,742;266,031;0,18;4;84177,072;44224,48;46302,71;4,4;50,047;0;71004,543;62677,312;1703,52;45417;398,102;230,669;253,654;0;10000;1100085399;7;233,882;331,929;347,693;0;0,211
16:00;66307,502;49,988;0;72860,086;69962,268;1,18;1,157;38790;275,444;0;3000;2000133842;7;233,776;263,04;263,46;0,151;4;84177,162;44224,53;46302,77;4,4;49,986;0;71004,793;62677,562;1526,929;45417;357,151;193,778;228,127;0;10000;1100085399;7;234,325;337,659;336,54;0;0,252
16:15;66307,585;49,964;0;72860,336;69962,519;1,408;1,366;38790;329,117;0;3000;2000133842;7;233,953;263,242;263,578;0,157;4;84177,257;44224,58;46302,83;4,4;49,963;0;71005,043;62677,79;1600,648;45417;375,367;200,766;236,758;0;10000;1100085399;6;234,813;336,266;353,094;0;0,227
16:30;66307,856;49,948;0;72860,584;69962,767;4,633;4,321;38790;1091,268;0;3000;2000133842;7;235,44;266,756;267,063;0,248;4;84177,532;44224,72;46302,98;4,4;49,945;0;71005,293;62677,999;4650,945;45419;1099,883;685,578;749,703;0;10000;1100085399;7;236,219;342,117;357,258;0;0,235
16:45;66308,092;50,016;0;72860,835;69963,018;3,997;3,683;38790;940,551;0;3000;2000133842;7;235,365;269,52;269,866;0,238;4;84177,801;44224,86;46303,13;4,4;50,013;0;71005,543;62678,186;4455,291;45421;1052,89;649,299;678,969;0;10000;1100085399;7;236,055;348,315;368,48;0;0,188
17:00;66308,321;50,013;0;72861,086;69963,269;3,845;3,566;38790;903,603;0;3000;2000133842;7;235,144;267,198;267,448;0,229;4;84178,029;44224,98;46303,25;4,4;50,011;0;71005,793;62678,368;3685,991;45423;869,791;497,939;528,417;0;10000;1100085399;7;235,948;350,183;351,939;0;0,194
17:15;66308,458;49,986;0;72861,335;69963,518;2,258;2,116;38790;530,181;0;3000;2000133842;7;234,974;270,069;270,241;0,218;4;84178,212;44225,08;46303,36;4,4;49,984;18;71006,044;62678,614;2945,573;45423;695,034;395,034;460,923;0;10000;1100085399;8;236,068;349,607;342,709;0;0,248
17:30;66308,47;49,967;0;72861,582;69963,764;0,208;0,242;38790;48,518;0;3000;2000133842;7;234,66;263,728;264,544;0,227;4;84178,221;44225,08;46303,37;4,4;49,965;0;71006,29;62678,724;168,588;45425;39,526;24,579;55,035;0;10000;1100085399;7;236;318,123;342,184;0;0,256
17:45;66308,476;50,032;0;72861,834;69964,003;0,112;0,183;38791;26,162;0;3000;2000133842;7;235,285;220,949;240,991;0,201;4;84178,225;44225,08;46303,38;4,4;50,03;0;71006,543;62678,782;75,128;45425;17,615;11,009;36,043;0;10000;1100085399;3;235,59;311,906;325,718;0;0,118
18:00;66308,476;49,997;0;72862,085;69964,098;0,006;0,019;38791;1,356;0;3000;2000133842;3;234,758;220,508;406,788;0,223;4;84178,225;44225,08;46303,38;4,4;49,995;0;71006,794;62678,782;0;45425;0;1,042;20,347;0;10000;1100085399;2;235;241,381;268,856;0;0,084
18:15;66308,477;49,98;0;72862,326;69964,149;0,003;0,008;38792;0,526;0;3000;2000133842;3;234,929;212,948;452,186;0,226;4;84178,225;44225,08;46303,38;4,4;49,978;0;71006,79;62678,782;0;45425;0;0,051;14,354;0;8860,759;1100085399;2;235,063;171,342;185,962;0;0,024
