CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:30;66390,605;49,997;0;72968,844;70067,729;0;0;38823;0;0;3000;2000133842;3;234,471;215,545;549;0;4;84277,226;44276,76;46358,35;4,4;49,997;0;71111,048;62760,968;0;45779;0;1,933;14,467;0;0;1100085399;6;236,667;222,733;210,267;0;0
06:45;66390,608;49,999;0;72968,998;70067,894;0,08;0,147;38825;18,407;0;3000;2000133842;7;234,808;210,154;268,571;0,188;3,954;84277,226;44276,76;46358,35;4,4;49,423;0;71111,22;62760,968;0;45779;0;1,54;9,793;0;8965,517;1100085399;2;234,483;128,356;118,322;0;0
07:00;66390,615;50,005;0;72969,248;70068,129;0,098;0,158;38826;22,802;0;3000;2000133842;7;234,134;221,552;247,621;0,207;4;84277,23;44276,76;46358,35;4,4;50,003;0;71111,47;62761,038;62,345;45781;14,672;16,871;36,853;0;10000;1100085399;2;236,853;291,078;313,888;0;0,207
07:15;66390,627;49,99;0;72969,499;70068,38;0,218;0,312;38826;50,487;0;3000;2000133842;7;233,046;220,137;220,752;0,189;4;84277,242;44276,76;46358,36;4,4;49,988;0;71111,721;62761,179;190,274;45783;44,65;31,188;55,521;0;10000;1100085399;1;235,932;316,564;340,564;0;0,204
07:30;66390,664;49,99;0;72969,75;70068,631;0,627;0,689;38826;145,727;0;3000;2000133842;7;233,08;245,406;246,039;0,161;4;84277,276;44276,78;46358,38;4,4;49,989;0;71111,972;62761,328;574,797;45785;135,266;80,43;106,523;0;10000;1100085399;7;235,883;309,922;353,336;0;0,21
07:45;66390,737;49,978;0;72969,999;70068,881;1,259;1,224;38826;292,452;0;3000;2000133842;7;232,481;262,887;263,411;0,144;4;84277,371;44276,83;46358,44;4,4;49,976;0;71112,221;62761,578;1603,911;45785;377,839;207,968;239,621;0;10000;1100085399;7;235,887;350,685;348,282;0;0,225
08:00;66390,795;50,01;0;72970,249;70069,131;0,998;1,008;38826;231,61;0;3000;2000133842;7;232,386;256,764;256,967;0,128;4;84277,447;44276,87;46358,49;4,4;50,009;0;71112,471;62761,828;1285,78;45785;302,846;168,455;200,39;0;10000;1100085399;7;235,976;348,593;343,48;0;0,186
