CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:15;66331,704;49,957;0;72885,713;69986,698;0,001;0,004;38798;0,27;0;3000;2000133842;7;233,162;222,622;501,919;0,054;4;84206,684;44239,9;46318,96;4,4;49,945;0;71029,197;62696,704;0;45494;0;3,636;16,636;0;3636,364;1100085399;2;235;268,636;249,818;0;0
06:30;66331,705;49,958;0;72885,957;69986,926;0,018;0,052;38799;3,774;0;3000;2000133842;7;232,637;199,661;212,965;0,241;4;84206,684;44239,9;46318,96;4,4;49,956;0;71029,443;62696,704;0;45494;0;2,621;13,629;0;10000;1100085399;2;234,853;157,578;173,276;0;0
06:45;66331,708;50,026;0;72886,209;69987,179;0,055;0,121;38799;12,593;0;3000;2000133842;7;233,079;204,695;205,797;0,205;4;84206,684;44239,9;46318,96;4,4;50,023;0;71029,695;62696,704;0;45494;0;2,059;10,763;0;10000;1100085399;2;235,051;129,576;133,585;0;0
07:00;66331,717;50,005;0;72886,46;69987,429;0,166;0,244;38799;38,259;0;3000;2000133842;7;232,897;228,259;228,362;0,197;4;84206,691;44239,9;46318,96;4,4;50,002;0;71029,944;62696,836;126,704;45495;29,461;24,409;45,174;0;10000;1100085399;6;234,887;304,93;308,774;0;0,161
07:15;66331,738;50,006;0;72886,711;69987,681;0,359;0,426;38799;82,886;0;3000;2000133842;7;232,17;246,088;246,947;0,18;4;84206,713;44239,91;46318,98;4,4;50,004;0;71030,195;62697,009;380,667;45498;88,781;57,272;78,675;0;10000;1100085399;7;234,184;321,474;349,43;0;0,236
07:30;66331,772;50,027;0;72886,961;69987,931;0,568;0,599;38799;132,968;0;3000;2000133842;7;234,548;263,016;263,355;0,16;4;84206,752;44239,93;46319;4,4;50,026;0;71030,445;62697,227;653,04;45499;154,105;91,298;113,613;0;10000;1100085399;7;236,621;340,315;360,258;0;0,228
07:45;66331,84;49,997;0;72887,21;69988,18;1,168;1,099;38799;273,661;0;3000;2000133842;7;234,631;276,073;276,556;0,149;4;84206,817;44239,97;46319,04;4,4;49,995;0;71030,696;62697,391;1071,904;45501;254,368;150,152;175,928;0;10000;1100085399;7;237,4;330,688;371,92;0;0,116
