CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:30;66297,88;50,01;0;72839,456;69942,193;0;0;38783;0;0;3000;2000133842;3;237,5;175;549;0;;;;;;;;;;;;;;;;;;;;;;;
06:45;66297,88;49,991;0;72839,706;69942,344;0,015;0,041;38784;3,237;0;3000;2000133842;7;237,167;205,831;313,805;0,146;4;84166,363;44218,86;46296,59;4,4;50,116;0;70984,821;62662,619;0;45320;0;2,271;12,047;0;9058,824;1100085399;2;236,988;173,2;158,318;0;0
07:00;66297,887;49,984;0;72839,957;69942,595;0,109;0,188;38784;25,517;0;3000;2000133842;7;237,023;216,839;217,941;0,201;4;84166,366;44218,86;46296,59;4,4;49,982;0;70985,072;62662,669;47,941;45321;11,28;14,915;32,093;0;10000;1100085399;7;236,983;299,542;305,025;0;0,047
07:15;66297,903;49,992;0;72840,207;69942,845;0,265;0,344;38784;62,353;0;3000;2000133842;7;236,872;240,784;241,828;0,175;4;84166,385;44218,87;46296,61;4,4;49,991;36;70985,322;62662,916;315,707;45321;74,147;49,621;73,672;0;10000;1100085399;8;236,276;357,138;356,328;0;0,283
07:30;66297,936;49,995;0;72840,458;69943,096;0,563;0,631;38784;132,961;0;3000;2000133842;7;236,791;246,874;247,598;0,165;4;84166,417;44218,89;46296,63;4,4;49,993;0;70985,573;62663,107;532,26;45322;125,299;72,307;97,646;0;10000;1100085399;2;236,11;340,417;363,858;0;0,228
07:45;66297,975;49,991;0;72840,709;69943,346;0,66;0,714;38784;155,866;0;3000;2000133842;7;236,583;252,449;252,827;0,158;4;84166,446;44218,9;46296,65;4,4;49,99;0;70985,823;62663,247;482,669;45324;113,638;78,15;93,622;0;10000;1100085399;1;236;328,236;365,614;0;0,175
08:00;66297,994;49,987;0;72840,957;69943,595;0,326;0,394;38784;76,654;0;3000;2000133842;7;235,744;250,409;250,488;0,189;4;84166,459;44218,91;46296,66;4,4;49,986;0;70986,073;62663,354;215,18;45328;50,383;35,859;60,195;0;10000;1100085399;7;235,117;318,992;357,492;0;0,143
