CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
08:30;65983,541;50;0;72199,054;69334,699;0;0;38377;0;0;3000;2000133842;0;236;177;549;0;;;;;;;;;;;;;;;;;;;;;;;
08:45;65983,541;50,012;0;72199,304;69334,78;0,007;0,022;38378;1,626;0;3000;2000133842;7;235,907;212,148;418,939;0,082;3,932;83782,006;44018,09;46083,7;4,4;49,166;0;70369,682;62247,705;0;42720;0;2,22;12,153;0;2365,288;1100085399;2;231,017;186,339;161,712;0;0
09:00;65983,542;50,011;0;72199,553;69334,951;0,013;0,038;38381;2,829;0;3000;2000133842;3;236,571;210,519;314,891;0,196;4;83782,006;44018,09;46083,7;4,4;50,01;0;70369,933;62247,705;0;42720;0;4,446;18,977;0;7469,292;1100085399;2;235,8;219,169;237,585;0;0
09:15;65983,542;50,004;0;72199,804;69335,054;0,006;0,019;38383;1,311;0;3000;2000133842;1;236,77;214,738;370,515;0,195;4;83782,006;44018,09;46083,7;4,4;50,004;0;70370,055;62247,705;0;42720;0;1,977;12,5;0;3833,721;1100085399;2;235,884;169,558;162,012;0;0
09:30;65983,542;50,008;0;72200,053;69335,102;0,005;0,013;38384;1;0;3000;2000133842;7;236,738;251,469;478,617;0,201;4;83782,006;44018,09;46083,7;4,4;50,005;0;70370,306;62247,705;0;42720;0;1,814;13,55;0;8491,938;1100085399;2;236;164,171;170,643;0;0
09:45;65983,545;49,963;0;72200,305;69335,339;0,045;0,103;38385;10,438;0;3000;2000133842;7;236,775;203,7;222,077;0,197;4;83782,006;44018,09;46083,7;4,4;49,961;0;70370,555;62247,705;0;42720;0;1,566;12,109;0;6386,605;1100085399;2;235,922;153,194;151,643;0;0
10:00;65983,554;49,952;0;72200,553;69335,587;0,148;0,23;38385;34,703;0;3000;2000133842;7;236,678;227,055;227,297;0,198;4;83782,006;44018,09;46083,7;4,4;49,949;0;70370,806;62247,705;0;42720;0;0,442;4,078;0;10000;1100085399;2;235,876;44,558;51,054;0;0
