CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:30;66672,416;49,979;0;73290,469;70378,662;0;0;38946;0,026;0;3000;2000133842;6;237,357;225,662;543,299;0,012;3,818;84621,801;44455,84;46548,16;4,4;47,711;0;71424,452;63008,796;0;46819;0;2,5;14,955;0;5454,545;1100085399;2;227,182;156,5;201,682;0;0
06:45;66672,417;50,011;0;73290,72;70378,898;0,03;0,077;38947;6,899;0;3000;2000133842;7;237,004;203,866;225,529;0,181;4;84621,801;44455,84;46548,16;4,4;50,01;0;71424,703;63008,796;0;46819;0;7,832;20,714;0;10000;1100085399;2;237,84;237,739;228,387;0;0
07:00;66672,426;49,964;0;73290,97;70379,148;0,146;0,23;38947;34,233;0;3000;2000133842;7;236,428;222,733;223,164;0,192;4;84621,805;44455,84;46548,16;4,4;49,963;0;71424,955;63008,868;82,641;46821;19,462;20,615;42,556;0;10000;1100085399;7;237,641;281,957;341,145;0;0,127
07:15;66672,441;49,97;0;73291,216;70379,394;0,27;0,352;38947;63,446;0;3000;2000133842;7;236,059;237,938;238,554;0,17;4;84621,817;44455,84;46548,17;4,4;49,969;36;71425,2;63008,974;210,268;46823;49,509;33,634;56,589;0;10000;1100085399;1;236,509;303,304;346,384;0;0,117
07:30;66672,476;49,985;0;73291,466;70379,644;0,601;0,655;38947;140,899;0;3000;2000133842;7;234,964;251,109;251,318;0,134;4;84621,842;44455,86;46548,18;4,4;49,984;0;71425,45;63009,092;410,488;46827;96,899;67,907;87,643;0;10000;1100085399;7;236,171;301,891;358,217;0;0,122
07:45;66672,522;49,974;0;73291,716;70379,894;0,782;0,818;38947;182,6;0;3000;2000133842;7;233,774;254,6;254,888;0,131;4;84621,884;44455,88;46548,21;4,4;49,972;0;71425,698;63009,269;719,847;46829;169,605;106,903;128,976;0;10000;1100085399;7;236,274;333,411;359,75;0;0,206
08:00;66672,572;49,978;0;73291,966;70380,144;0,85;0,859;38947;198,336;0;3000;2000133842;7;233,671;261,616;262,032;0,134;4;84621,949;44455,92;46548,26;4,4;49,976;0;71425,949;63009,519;1100,048;46829;258,568;147,64;171,392;0;10000;1100085399;7;235,536;347,528;353,512;0;0,232
