CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
10:00;66020,584;49,983;0;72348,831;69473,203;0,945;0,932;38529;221,094;0;3000;2000133842;7;234,245;266,688;267,078;0,137;4;83823,864;44040,42;46107,49;4,4;49,981;0;70511,104;62330,141;1225,633;43442;286,219;157,336;187,813;0;10000;1100085399;7;233,992;360,742;360,07;0;0,224
10:15;66020,637;49,997;0;72349,081;69473,452;0,909;0,894;38529;212,477;0;3000;2000133842;7;234,198;268,664;268,992;0,118;4;83823,929;44040,45;46107,53;4,4;49,995;0;70511,354;62330,375;1101,227;43442;257,297;146;172,82;0;10000;1100085399;6;234,094;357,133;372,102;0;0,215
10:30;66020,686;50,032;0;72349,332;69473,703;0,829;0,83;38529;193,598;0;3000;2000133842;7;234,046;265,709;266,087;0,119;4;83823,963;44040,47;46107,56;4,4;50,031;0;70511,603;62330,506;592,389;43446;138,897;90,278;117,135;0;10000;1100085399;7;234,873;331,683;367,278;0;0,136
10:45;66020,746;49,992;0;72349,582;69473,953;1,016;0,995;38529;237,984;0;3000;2000133842;7;234,434;268;268,214;0,122;4;83824,041;44040,51;46107,61;4,4;49,99;0;70511,855;62330,758;1300,575;43446;305,85;169,921;201,953;0;10000;1100085399;7;235,583;351,646;358,598;0;0,216
11:00;66020,794;49,994;0;72349,831;69474,202;0,824;0,808;38529;193,184;0;3000;2000133842;7;234,702;272,24;272,568;0,128;4;83824,104;44040,55;46107,65;4,4;49,991;0;70512,104;62331,007;1057,216;43446;247,952;134,696;165,936;0;10000;1100085399;7;235,016;351,552;359,44;0;0,252
11:15;66020,852;49,99;0;72350,08;69474,451;1,004;0,96;38529;235,472;0;3000;2000133842;7;234,79;275,575;276,134;0,117;4;83824,168;44040,58;46107,69;4,4;49,988;0;70512,353;62331,222;1087,37;43447;254,811;144,134;170,709;0;10000;1100085399;7;234,677;342,654;369,102;0;0,225
11:30;66020,905;49,992;0;72350,332;69474,703;0,886;0,859;38529;207,852;0;3000;2000133842;7;235,08;274,133;274,594;0,118;4;83824,227;44040,61;46107,73;4,4;49,989;0;70512,603;62331,439;983,535;43448;231,126;128,937;161,008;0;10000;1100085399;7;235,339;344,276;366,575;0;0,222
11:45;66020,972;49,989;0;72350,582;69474,953;1,155;1,091;38529;272,19;0;3000;2000133842;7;235,867;277,517;277,888;0,118;4;83824,293;44040,65;46107,77;4,4;49,986;0;70512,855;62331,625;1212,077;43449;284,906;163,538;185,632;0;10000;1100085399;7;235,479;344,274;369,641;0;0,214
12:00;66021,052;49,983;0;72350,826;69475,198;1,354;1,273;38529;319,54;0;3000;2000133842;7;236,28;275,77;276,071;0,123;4;83824,366;44040,69;46107,81;4,4;49,979;0;70513,099;62331,802;1232,796;43451;290,46;174,867;204,327;0;10000;1100085399;7;235,628;336,106;373,097;0;0,204
12:15;66021,109;49,992;0;72351,078;69475,449;0,987;0,951;38529;233,069;0;3000;2000133842;7;236,459;275,414;275,767;0,109;4;83824,419;44040,71;46107,85;4,4;49,989;0;70513,349;62331,977;919,991;43452;216,417;127,896;151,452;0;10000;1100085399;7;235,617;325,391;370,435;0;0,212
12:30;66021,18;49,997;0;72351,327;69475,699;1,213;1,173;38529;286,879;0;3000;2000133842;7;236,769;270,681;271,06;0,109;4;83824,485;44040,75;46107,89;4,4;49,994;0;70513,6;62332,162;1077,179;43453;254,487;144,957;177,513;0;10000;1100085399;7;236,368;335,188;367,41;0;0,183
12:45;66021,236;49,985;0;72351,579;69475,95;0,93;0,908;38529;219,912;0;3000;2000133842;7;236,782;273,184;273,816;0,135;4;83824,558;44040,79;46107,93;4,4;49,983;0;70513,851;62332,413;1195,57;43453;282,57;158,272;193,289;0;10000;1100085399;7;236,596;358,175;365,184;0;0,177
13:00;66021,273;49,981;0;72351,828;69476,2;0,614;0,638;38529;145,234;0;3000;2000133842;7;236,873;268,227;268,758;0,129;4;83824,587;44040,8;46107,95;4,4;49,979;0;70514,101;62332,553;473,453;43455;111,828;66,961;100,047;0;10000;1100085399;3;236,805;334,391;371,203;0;0,154
13:15;66021,32;49,994;0;72352,078;69476,45;0,796;0,794;38529;188,945;0;3000;2000133842;7;237,82;272,57;273,086;0,115;4;83824,634;44040,83;46107,98;4,4;49,992;0;70514,351;62332,746;779,297;43457;184,719;108,18;143,539;0;10000;1100085399;7;237,336;343,477;360,492;0;0,22
13:30;66021,379;50,007;0;72352,329;69476,701;0,989;0,982;38529;235,173;0;3000;2000133842;7;238,056;268,984;269,331;0,117;4;83824,701;44040,86;46108,03;4,4;50,005;0;70514,601;62332,961;1136,206;43458;269,643;147,81;178,175;0;10000;1100085399;7;237,484;346,373;364,683;0;0,248
13:45;66021,441;50,002;0;72352,579;69476,95;1,056;1,036;38529;250,736;0;3000;2000133842;7;237,658;269,848;270,408;0,119;4;83824,768;44040,9;46108,07;4,4;50;0;70514,851;62333,166;1110,635;43459;262,937;147,675;178,397;0;10000;1100085399;6;236,913;358,143;367,659;0;0,238
14:00;66021,54;49,986;0;72352,828;69477,2;1,661;1,579;38529;393,875;0;3000;2000133842;7;237,359;270,383;270,75;0,189;4;83824,844;44040,94;46108,12;4,4;49,984;0;70515,101;62333,31;1278,664;43461;302,82;171,469;199,094;0;10000;1100085399;2;236,875;334,273;377,813;0;0,236
14:15;66021,605;49,987;0;72353,079;69477,45;1,088;1,044;38529;258,039;0;3000;2000133842;7;237,506;274,378;275,094;0,129;4;83824,904;44040,97;46108,15;4,4;49,986;0;70515,352;62333,493;1014,756;43464;240,134;141,197;164,945;0;10000;1100085399;7;236,858;335,756;363,315;0;0,217
14:30;66021,652;49,993;0;72353,329;69477,701;0,794;0,793;38529;188,307;0;3000;2000133842;7;237,561;270,953;271,74;0,136;4;83824,939;44040,99;46108,18;4,4;49,991;0;70515,6;62333,643;581,841;43467;137,643;85,429;105,167;0;10000;1100085399;7;236,952;335,286;372,873;0;0,206
14:45;66021,715;50,002;0;72353,578;69477,949;1,056;1,04;38529;250,919;0;3000;2000133842;7;238,021;268,935;269,371;0,117;4;83825,012;44041,03;46108,22;4,4;50;0;70515,851;62333,843;1191,416;43468;282,04;160,6;191;0;10000;1100085399;7;237;345,992;370,848;0;0,222
15:00;66021,746;49,992;0;72353,829;69478,201;0,514;0,547;38529;121,96;0;3000;2000133842;7;237,744;267,738;268,468;0,143;4;83825,045;44041,04;46108,24;4,4;49,99;0;70516,101;62334,018;537,496;43470;127,144;75,576;107,728;0;10000;1100085399;7;237,024;337,632;358,08;0;0,231
15:15;66021,78;49,99;0;72354,079;69478,451;0,569;0,615;38529;135,048;0;3000;2000133842;7;237,992;259,754;260,198;0,125;4;83825,079;44041,06;46108,27;4,4;49,987;0;70516,351;62334,201;570,976;43472;135,143;77,571;100,611;0;10000;1100085399;7;237,151;333,19;352,397;0;0,238
15:30;66021,803;49,993;0;72354,329;69478,7;0,384;0,432;38529;90,921;0;3000;2000133842;7;237,978;263,819;264,661;0,137;4;83825,103;44041,07;46108,28;4,4;49,99;0;70516,602;62334,379;389,07;43474;91,852;52,484;83,484;0;10000;1100085399;7;237;337,445;351,242;0;0,186
15:45;66021,81;50,004;0;72354,579;69478,951;0,126;0,188;38529;29,693;0;3000;2000133842;7;238,161;239,898;241;0,166;4;83825,11;44041,07;46108,29;4,4;50,003;0;70516,85;62334,477;126,206;43474;29,706;17,786;45,468;0;10000;1100085399;2;236,937;334,77;350,452;0;0,177
16:00;66021,81;49,985;0;72354,827;69479,047;0,003;0,011;38529;0,678;0;3000;2000133842;3;238,541;219,926;415,14;0,178;4;83825,11;44041,07;46108,29;4,4;49,983;0;70517,082;62334,477;0;43474;0;0,466;20,415;0;10000;1100085399;6;237,703;241,407;272,551;0;0,12
16:15;66021,81;49,99;0;72355,079;69479,047;0;0;38529;0;0;3000;2000133842;3;238,266;189,648;549;0,184;;;;;;;;;;;;;;;;;;;;;;;
16:30;66021,81;49,993;0;72355,254;69479,047;0;0;38529;0;0;3000;2000133842;3;238,426;137,446;549;0,184;;;;;;;;;;;;;;;;;;;;;;;
