CSV-Export;Version: 1.01;Separator: Semicolon

;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR38-003;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10;WR50MS10
;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;2000133842;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399;1100085399
TimeStamp;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Zac;dI;E-Total;E-Total DC-A;E-Total DC-B;E-Total DC-C;Fac;Fehler;h-On;h-Total;Iac;Netz-Ein;Pac;PPV DC-A;PPV DC-B;PPV DC-C;Riso;Seriennummer;Status;Uac;Upv-Ist DC-A;Upv-Ist DC-B;Upv-Ist DC-C;Zac
hh:mm;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;Ohm;mA;kWh;kWh;kWh;kWh;Hz;;h;h;mA;;W;W;W;W;kOhm;;;V;V;V;V;Ohm
06:45;66277,185;49,993;0;72817,079;69920,664;0,004;0,014;38777;0,863;0;3000;2000133842;7;232,689;208;419,616;0,087;3,889;84140,269;44205,29;46282,33;4,4;48,577;0;70963,132;62645,79;0;45262;0;2,694;14,444;0;1544,833;1100085399;2;229,028;166,611;193,111;0;0
07:00;66277,188;49,971;0;72817,331;69920,891;0,056;0,119;38779;12,712;0;3000;2000133842;7;232,435;200,703;223,085;0,216;4;84140,269;44205,29;46282,33;4,4;49,969;0;70963,382;62645,79;0;45262;0;2,47;12,658;0;2147,179;1100085399;2;235,667;129,949;154,111;0;0
07:15;66277,196;49,973;0;72817,581;69921,141;0,142;0,219;38779;32,724;0;3000;2000133842;7;232,172;230,216;231,379;0,213;4;84140,272;44205,29;46282,33;4,4;49,972;0;70963,634;62645,847;59,162;45263;13,761;13,658;28,393;0;2240,274;1100085399;6;235,085;238,521;229,222;0;0,059
07:30;66277,212;49,983;0;72817,831;69921,391;0,271;0,347;38779;62,291;0;3000;2000133842;7;231,693;235,803;236,827;0,189;4;84140,28;44205,29;46282,33;4,4;49,981;0;70963,883;62645,919;143,746;45266;33,389;27,127;50,508;0;2514,19;1100085399;7;233,913;311,865;350,397;0;0,119
07:45;66277,244;50,005;0;72818,082;69921,642;0,56;0,628;38779;130,437;0;3000;2000133842;7;233,47;244,619;245,04;0,145;4;84140,308;44205,31;46282,35;4,4;50,003;0;70964,133;62646,081;450,675;45268;106,032;68,508;92,222;0;2639,286;1100085399;6;235,786;330,841;361,341;0;0,195
08:00;66277,309;49,986;0;72818,33;69921,89;1,11;1,122;38779;259,26;0;3000;2000133842;7;233,815;255,874;256,276;0,151;4;84140,369;44205,34;46282,39;4,4;49,984;0;70964,383;62646,248;1024,93;45271;242,422;148,453;176,625;0;3097,094;1100085399;7;236,586;331,93;356,773;0;0,137
08:15;66277,335;49,999;0;72818,58;69922,14;0,447;0,505;38779;104,047;0;3000;2000133842;7;233,395;250,195;251,023;0,172;4;84140,385;44205,35;46282,4;4,4;49,998;0;70964,633;62646,368;255,82;45274;60,242;48,023;76,609;0;3596,453;1100085399;2;236,508;307,266;351,336;0;0,131
